Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,MCU_SEFI,SRAM_SEL,SRAM_TID,REG,MCU,SRAM,Payload
6015,inf,118654651.31918606,inf,914.2573245951442,358.10254680818764,632.1294976032289,inf,118654651.31918606,358.10254680818764,632.1294976032289,358.10254680818764
6016,inf,25977017.153107136,inf,903.7699317507562,17.023461280878365,427.1873084273633,inf,25977017.153107136,17.023461280878365,427.1873084273633,17.023461280878365
6017,inf,122097658.22761095,inf,1078.2883818367727,703.2251755189454,626.089361885435,inf,122097658.22761095,703.2251755189454,626.089361885435,626.089361885435
6018,inf,89451407.3703623,inf,641.493159353118,786.9856277431551,472.3853827802111,inf,89451407.3703623,641.493159353118,472.3853827802111,472.3853827802111
6019,inf,74853633.86441427,inf,675.5377821875438,833.4334686542973,119.93073730442069,inf,74853633.86441427,675.5377821875438,119.93073730442069,119.93073730442069
6020,inf,59660078.14669011,inf,718.9016411615552,527.1907563567689,712.132114434845,inf,59660078.14669011,527.1907563567689,712.132114434845,527.1907563567689
6021,inf,24012730.27756069,inf,916.2221991970952,659.4165197739017,528.5267159168782,inf,24012730.27756069,659.4165197739017,528.5267159168782,528.5267159168782
6022,inf,78576787.31769812,inf,685.8456726883456,457.60524330536094,315.677988465861,inf,78576787.31769812,457.60524330536094,315.677988465861,315.677988465861
6023,inf,119647649.29917139,inf,434.06805742581287,515.9030706233309,542.4378306370108,inf,119647649.29917139,434.06805742581287,542.4378306370108,434.06805742581287
6024,inf,75483866.30213024,inf,667.6361369783099,721.8849325375166,528.7532884612009,inf,75483866.30213024,667.6361369783099,528.7532884612009,528.7532884612009
6025,inf,84913645.85364294,inf,567.8661083320189,692.4847775934574,747.1133647462858,inf,84913645.85364294,567.8661083320189,747.1133647462858,567.8661083320189
6026,inf,54324017.36369717,inf,1105.6873264027995,565.9904757086615,550.0637350703186,inf,54324017.36369717,565.9904757086615,550.0637350703186,550.0637350703186
6027,inf,92772159.11651428,inf,770.2050334939125,598.9692800284091,435.7592715571393,inf,92772159.11651428,598.9692800284091,435.7592715571393,435.7592715571393
6028,inf,35559111.773999594,inf,447.5877338532278,458.5680779005213,683.5417400073061,inf,35559111.773999594,447.5877338532278,683.5417400073061,447.5877338532278
6029,inf,58265099.00527682,inf,790.4632756512116,554.3831624281783,260.3447694507184,inf,58265099.00527682,554.3831624281783,260.3447694507184,260.3447694507184
6030,inf,32375002.034857623,inf,745.5152083574424,813.8640140316184,324.014973305957,inf,32375002.034857623,745.5152083574424,324.014973305957,324.014973305957
6031,inf,125461854.08835654,inf,833.1908861427528,526.0404077696073,630.0081180079824,inf,125461854.08835654,526.0404077696073,630.0081180079824,526.0404077696073
6032,inf,118903580.9617272,inf,872.6467063032298,577.8290688903304,646.3394504458736,inf,118903580.9617272,577.8290688903304,646.3394504458736,577.8290688903304
6033,inf,93073083.99383886,inf,544.9525384824,268.996577280597,520.4490406880088,inf,93073083.99383886,268.996577280597,520.4490406880088,268.996577280597
6034,inf,60108192.231895104,inf,373.0833143651697,446.0698013315049,471.54735866209666,inf,60108192.231895104,373.0833143651697,471.54735866209666,373.0833143651697
6035,inf,90063000.6821065,inf,829.569550097437,758.7087773467528,196.8437142321615,inf,90063000.6821065,758.7087773467528,196.8437142321615,196.8437142321615
6036,inf,118662912.83130021,inf,765.3024451215645,722.1244834162756,369.94307757193724,inf,118662912.83130021,722.1244834162756,369.94307757193724,369.94307757193724
6037,inf,122269877.61254714,inf,627.5847532904272,784.8046270707453,444.48841538214214,inf,122269877.61254714,627.5847532904272,444.48841538214214,444.48841538214214
6038,inf,93287116.77632076,inf,883.4306228214743,668.2900333529237,578.9392215537496,inf,93287116.77632076,668.2900333529237,578.9392215537496,578.9392215537496
6039,inf,91767224.64168002,inf,551.0539910674413,726.7469872208078,322.20793524157045,inf,91767224.64168002,551.0539910674413,322.20793524157045,322.20793524157045
6040,inf,126757013.916225,inf,886.165313507235,563.3950275619628,414.2765388150275,inf,126757013.916225,563.3950275619628,414.2765388150275,414.2765388150275
6041,inf,84821952.86376368,inf,535.7145293035112,515.2473510515599,421.88526523177984,inf,84821952.86376368,515.2473510515599,421.88526523177984,421.88526523177984
6042,inf,62227283.8383656,inf,524.3665779467134,670.2654682008175,587.8859445263168,inf,62227283.8383656,524.3665779467134,587.8859445263168,524.3665779467134
6043,inf,103747845.19379014,inf,767.0762909614099,649.8644890060054,366.6152439761125,inf,103747845.19379014,649.8644890060054,366.6152439761125,366.6152439761125
6044,inf,6998470.887909064,inf,530.0285856495509,790.4098619077362,454.03534206288805,inf,6998470.887909064,530.0285856495509,454.03534206288805,454.03534206288805
6045,inf,108520480.78837174,inf,219.57377721577933,644.7441244337837,422.8764110507708,inf,108520480.78837174,219.57377721577933,422.8764110507708,219.57377721577933
6046,inf,96907063.1627258,inf,775.1826462521893,782.1032301558688,517.6625889364753,inf,96907063.1627258,775.1826462521893,517.6625889364753,517.6625889364753
6047,inf,109464745.66799073,inf,982.492723187156,664.2362365596796,504.2890880174784,inf,109464745.66799073,664.2362365596796,504.2890880174784,504.2890880174784
6048,inf,19080666.858019445,inf,748.8499597248579,819.1279503130013,629.2389685127529,inf,19080666.858019445,748.8499597248579,629.2389685127529,629.2389685127529
6049,inf,46249566.442566626,inf,759.5933007189526,727.7634007373409,425.59856543735356,inf,46249566.442566626,727.7634007373409,425.59856543735356,425.59856543735356
6050,inf,39685971.26843329,inf,736.8027099442029,556.0808241250843,443.9415062479885,inf,39685971.26843329,556.0808241250843,443.9415062479885,443.9415062479885
6051,inf,46470275.917743266,inf,876.8057974351744,679.1027550995944,92.92590974088789,inf,46470275.917743266,679.1027550995944,92.92590974088789,92.92590974088789
6052,inf,42997896.40657664,inf,630.3855631982476,575.2061527024267,382.0536897762654,inf,42997896.40657664,575.2061527024267,382.0536897762654,382.0536897762654
6053,inf,85759889.06029367,inf,692.5869016361455,663.576972694936,598.1017984722791,inf,85759889.06029367,663.576972694936,598.1017984722791,598.1017984722791
6054,inf,108050188.4069367,inf,916.8372279201326,714.0760727716101,328.52406675392035,inf,108050188.4069367,714.0760727716101,328.52406675392035,328.52406675392035
6055,inf,106539265.76645596,inf,802.7349302316791,501.5903441691342,494.4202762847208,inf,106539265.76645596,501.5903441691342,494.4202762847208,494.4202762847208
6056,inf,4464337.405420871,inf,973.1476348571207,718.6244846225144,145.50272520377433,inf,4464337.405420871,718.6244846225144,145.50272520377433,145.50272520377433
6057,inf,89562236.8060886,inf,751.25191819155,695.3127801309308,586.0003896508929,inf,89562236.8060886,695.3127801309308,586.0003896508929,586.0003896508929
6058,inf,107653721.96084465,inf,645.6296989145656,719.3028972042098,546.1091232371058,inf,107653721.96084465,645.6296989145656,546.1091232371058,546.1091232371058
6059,inf,124338655.07483964,inf,558.7766918646444,328.0167274755474,539.4358925150431,inf,124338655.07483964,328.0167274755474,539.4358925150431,328.0167274755474
6060,inf,47682396.89787276,inf,790.5378962933156,717.1022606518455,479.17684946951067,inf,47682396.89787276,717.1022606518455,479.17684946951067,479.17684946951067
6061,inf,30445538.82542854,inf,400.6649188600202,759.4322126458426,343.59852391416405,inf,30445538.82542854,400.6649188600202,343.59852391416405,343.59852391416405
6062,inf,42367761.93718004,inf,811.3320527596658,678.071854357093,513.2562528634481,inf,42367761.93718004,678.071854357093,513.2562528634481,513.2562528634481
6063,inf,119548725.34686495,inf,581.0968484258332,731.4281179295486,403.22570926620006,inf,119548725.34686495,581.0968484258332,403.22570926620006,403.22570926620006
6064,inf,49779682.72216188,inf,906.0396020258189,447.01729354024906,529.3358414988439,inf,49779682.72216188,447.01729354024906,529.3358414988439,447.01729354024906
6065,inf,85128691.15880466,inf,686.9887633592372,654.9938100650152,610.7224373821612,inf,85128691.15880466,654.9938100650152,610.7224373821612,610.7224373821612
6066,inf,17248195.57584307,inf,762.4184063274017,584.7932625955586,251.4240214738764,inf,17248195.57584307,584.7932625955586,251.4240214738764,251.4240214738764
6067,inf,76617400.94109689,inf,710.0316417411361,778.5749919689642,489.7934040539457,inf,76617400.94109689,710.0316417411361,489.7934040539457,489.7934040539457
6068,inf,39610106.55504172,inf,904.1440847193973,648.1099998895606,390.04916587821157,inf,39610106.55504172,648.1099998895606,390.04916587821157,390.04916587821157
6069,inf,55229812.04746687,inf,516.2787263124351,672.4496422349157,551.9092152012227,inf,55229812.04746687,516.2787263124351,551.9092152012227,516.2787263124351
6070,inf,53512927.40163455,inf,511.69176267210383,421.41768626640805,535.5784308759813,inf,53512927.40163455,421.41768626640805,535.5784308759813,421.41768626640805
6071,inf,102199648.20602296,inf,869.3142727377742,566.0375028910569,605.5561509868294,inf,102199648.20602296,566.0375028910569,605.5561509868294,566.0375028910569
6072,inf,68241465.66843593,inf,919.680335523188,716.1591570078054,536.7835916668946,inf,68241465.66843593,716.1591570078054,536.7835916668946,536.7835916668946
6073,inf,117000005.74362814,inf,675.515323148261,554.3940341236172,320.78259852018107,inf,117000005.74362814,554.3940341236172,320.78259852018107,320.78259852018107
6074,inf,32641663.841870837,inf,701.6045298289429,505.9747351884339,539.9677306907708,inf,32641663.841870837,505.9747351884339,539.9677306907708,505.9747351884339
6075,inf,59148890.20069334,inf,535.5394720213633,723.4402243373963,455.65461011750244,inf,59148890.20069334,535.5394720213633,455.65461011750244,455.65461011750244
6076,inf,6629465.724281346,inf,1008.4292280670311,568.9470433626384,548.3426332683757,inf,6629465.724281346,568.9470433626384,548.3426332683757,548.3426332683757
6077,inf,85663638.2485561,inf,517.879271759434,800.2084321101545,727.3976178075392,inf,85663638.2485561,517.879271759434,727.3976178075392,517.879271759434
6078,inf,62722041.69102716,inf,1070.3806216076578,712.016580051758,363.5217084371358,inf,62722041.69102716,712.016580051758,363.5217084371358,363.5217084371358
6079,inf,77241845.37041101,inf,594.3804632401018,822.074814180019,541.8324594189112,inf,77241845.37041101,594.3804632401018,541.8324594189112,541.8324594189112
6080,inf,35717581.070329405,inf,603.6580813321073,517.5727568707285,323.3392983537234,inf,35717581.070329405,517.5727568707285,323.3392983537234,323.3392983537234
6081,inf,120305387.53126773,inf,642.3631170555648,487.4763858083749,671.4512266353875,inf,120305387.53126773,487.4763858083749,671.4512266353875,487.4763858083749
6082,inf,42796916.28791698,inf,690.7615040445203,441.17935272461386,751.4703791513601,inf,42796916.28791698,441.17935272461386,751.4703791513601,441.17935272461386
6083,inf,24581108.653956216,inf,635.7744680372862,650.8701605085538,585.5872376202641,inf,24581108.653956216,635.7744680372862,585.5872376202641,585.5872376202641
6084,inf,13037444.915189983,inf,483.22369243102696,712.2953117319302,493.73605885059857,inf,13037444.915189983,483.22369243102696,493.73605885059857,483.22369243102696
6085,inf,102653897.38379042,inf,1124.636868214326,553.2679754126908,672.3686866457657,inf,102653897.38379042,553.2679754126908,672.3686866457657,553.2679754126908
6086,inf,120955176.3336652,inf,502.7740099485558,775.0524619178295,718.4257595311167,inf,120955176.3336652,502.7740099485558,718.4257595311167,502.7740099485558
6087,inf,53595444.58541666,inf,686.3967748342252,606.9711853359315,640.0033371432953,inf,53595444.58541666,606.9711853359315,640.0033371432953,606.9711853359315
6088,inf,8155848.275113381,inf,808.4750869233019,324.17251137239464,700.6440257731749,inf,8155848.275113381,324.17251137239464,700.6440257731749,324.17251137239464
6089,inf,115950946.92203473,inf,606.9723904228317,674.102308836962,620.82542088052,inf,115950946.92203473,606.9723904228317,620.82542088052,606.9723904228317
6090,inf,58465031.62193389,inf,695.578604877684,617.6391308231741,663.2018460700804,inf,58465031.62193389,617.6391308231741,663.2018460700804,617.6391308231741
6091,inf,61733237.553809375,inf,724.2434931279154,441.65449393129364,532.8596611097134,inf,61733237.553809375,441.65449393129364,532.8596611097134,441.65449393129364
6092,inf,51933710.12941686,inf,422.3553260460897,613.1909269671282,580.6419918412518,inf,51933710.12941686,422.3553260460897,580.6419918412518,422.3553260460897
6093,inf,110498994.27641107,inf,768.9520976916742,457.95862292949937,564.2490622823653,inf,110498994.27641107,457.95862292949937,564.2490622823653,457.95862292949937
6094,inf,60185814.27750269,inf,750.2289769997677,698.6094257867791,587.2029792126059,inf,60185814.27750269,698.6094257867791,587.2029792126059,587.2029792126059
6095,inf,90586110.91557258,inf,858.5588306728165,769.9470551753943,383.2569326627722,inf,90586110.91557258,769.9470551753943,383.2569326627722,383.2569326627722
6096,inf,76708051.64666311,inf,856.9981462071275,636.8618084740467,659.698105957052,inf,76708051.64666311,636.8618084740467,659.698105957052,636.8618084740467
6097,inf,46375327.61975725,inf,797.1396516572356,562.270187949784,316.757375917564,inf,46375327.61975725,562.270187949784,316.757375917564,316.757375917564
6098,inf,32448967.202869203,inf,826.0827960752263,180.273734828947,488.1400736577023,inf,32448967.202869203,180.273734828947,488.1400736577023,180.273734828947
6099,inf,81831471.63854189,inf,575.3644255435995,676.6990161876085,724.4016526115249,inf,81831471.63854189,575.3644255435995,724.4016526115249,575.3644255435995
6100,inf,79161812.22387354,inf,771.30498269672,616.0265135011467,702.1290206972621,inf,79161812.22387354,616.0265135011467,702.1290206972621,616.0265135011467
6101,inf,102956066.0876659,inf,961.1510493927689,636.3882821493465,572.2722128150909,inf,102956066.0876659,636.3882821493465,572.2722128150909,572.2722128150909
6102,inf,40538190.10070999,inf,1199.3937304764654,419.5696648817934,623.7528296652055,inf,40538190.10070999,419.5696648817934,623.7528296652055,419.5696648817934
6103,inf,73082538.6765268,inf,893.6820316777096,657.828755682323,592.9545133741115,inf,73082538.6765268,657.828755682323,592.9545133741115,592.9545133741115
6104,inf,64148542.773682155,inf,855.9088353758156,700.9804197863211,491.0351187950917,inf,64148542.773682155,700.9804197863211,491.0351187950917,491.0351187950917
6105,inf,45988936.53383416,inf,617.4981598524695,581.4784830588793,195.88137335381037,inf,45988936.53383416,581.4784830588793,195.88137335381037,195.88137335381037
6106,inf,101228541.57131723,inf,561.3561853563721,723.507323823392,623.5987861086295,inf,101228541.57131723,561.3561853563721,623.5987861086295,561.3561853563721
6107,inf,58568660.1045637,inf,677.9694362157472,493.4075084992093,257.26141970522167,inf,58568660.1045637,493.4075084992093,257.26141970522167,257.26141970522167
6108,inf,100739869.57255156,inf,412.86988497955224,492.3751713324877,587.1120999036527,inf,100739869.57255156,412.86988497955224,587.1120999036527,412.86988497955224
6109,inf,112313265.56021042,inf,570.9582453620509,545.8766063697517,486.1158893584501,inf,112313265.56021042,545.8766063697517,486.1158893584501,486.1158893584501
6110,inf,13774070.580324216,inf,379.0983197619987,621.1336298119128,496.1336781538504,inf,13774070.580324216,379.0983197619987,496.1336781538504,379.0983197619987
6111,inf,51384978.543258786,inf,724.4997569779783,521.7119264209506,545.8820488872847,inf,51384978.543258786,521.7119264209506,545.8820488872847,521.7119264209506
6112,inf,60265151.93398886,inf,729.6124658359572,323.55464463076544,537.7464536920196,inf,60265151.93398886,323.55464463076544,537.7464536920196,323.55464463076544
6113,inf,29657776.345797695,inf,944.9909632634485,419.9263393306621,266.48586280563876,inf,29657776.345797695,419.9263393306621,266.48586280563876,266.48586280563876
6114,inf,54483091.470246166,inf,565.6512097653901,658.3215991059564,619.0085276122836,inf,54483091.470246166,565.6512097653901,619.0085276122836,565.6512097653901
6115,inf,81389903.35121813,inf,591.240008650887,575.5762021183641,232.5839301683905,inf,81389903.35121813,575.5762021183641,232.5839301683905,232.5839301683905
6116,inf,48357125.06210471,inf,771.9693119282256,696.6753861034184,676.7794822366111,inf,48357125.06210471,696.6753861034184,676.7794822366111,676.7794822366111
6117,inf,79389722.54618236,inf,507.77884233867326,716.4152970046916,395.1257516285216,inf,79389722.54618236,507.77884233867326,395.1257516285216,395.1257516285216
6118,inf,118612391.99831538,inf,741.6379892651432,637.8507175198297,498.132687515126,inf,118612391.99831538,637.8507175198297,498.132687515126,498.132687515126
6119,inf,113951994.36599708,inf,747.0974877008508,700.1460339971986,684.3790838143921,inf,113951994.36599708,700.1460339971986,684.3790838143921,684.3790838143921
6120,inf,113719085.36482365,inf,811.3012265216591,483.8230173196528,467.7822798031434,inf,113719085.36482365,483.8230173196528,467.7822798031434,467.7822798031434
6121,inf,71067994.55630666,inf,46.67341481710874,829.9267127531441,520.6653961672176,inf,71067994.55630666,46.67341481710874,520.6653961672176,46.67341481710874
6122,inf,68580974.05459468,inf,493.07355894965644,667.4723794046555,187.95044631571255,inf,68580974.05459468,493.07355894965644,187.95044631571255,187.95044631571255
6123,inf,13961181.974738935,inf,798.6904127626289,455.3481680238515,596.8505267521068,inf,13961181.974738935,455.3481680238515,596.8505267521068,455.3481680238515
6124,inf,2736105.266998477,inf,864.5038372698415,608.5384743377833,586.0081506448314,inf,2736105.266998477,608.5384743377833,586.0081506448314,586.0081506448314
6125,inf,52016146.5210932,inf,907.1406435701902,710.6359384991831,523.7734810392564,inf,52016146.5210932,710.6359384991831,523.7734810392564,523.7734810392564
6126,inf,104634532.48843676,inf,642.7171566262402,484.1115877839947,526.249628471174,inf,104634532.48843676,484.1115877839947,526.249628471174,484.1115877839947
6127,inf,65578085.214371875,inf,724.1253113068752,657.3545164642796,565.383183180007,inf,65578085.214371875,657.3545164642796,565.383183180007,565.383183180007
6128,inf,117953976.4621162,inf,481.6717042646573,376.7231225111882,665.032895679729,inf,117953976.4621162,376.7231225111882,665.032895679729,376.7231225111882
6129,inf,59359085.249949284,inf,588.5513763649884,529.4661268734814,398.3970401058247,inf,59359085.249949284,529.4661268734814,398.3970401058247,398.3970401058247
6130,inf,81374936.77774377,inf,662.7000631817307,642.3640752224813,582.1832463064557,inf,81374936.77774377,642.3640752224813,582.1832463064557,582.1832463064557
6131,inf,118452978.63191313,inf,255.41887188816102,518.3085434216599,573.3536526424831,inf,118452978.63191313,255.41887188816102,573.3536526424831,255.41887188816102
6132,inf,45557619.409411415,inf,661.8133049706116,746.5872774229904,335.11519987336123,inf,45557619.409411415,661.8133049706116,335.11519987336123,335.11519987336123
6133,inf,60448090.912392385,inf,774.4293122891878,716.6604764291592,437.5665700132482,inf,60448090.912392385,716.6604764291592,437.5665700132482,437.5665700132482
6134,inf,72455039.87007432,inf,992.7228988374037,604.6800805520819,579.0469341334251,inf,72455039.87007432,604.6800805520819,579.0469341334251,579.0469341334251
6135,inf,6510514.897924813,inf,709.9863412049763,744.6159997460941,200.73407640956154,inf,6510514.897924813,709.9863412049763,200.73407640956154,200.73407640956154
6136,inf,126897565.77640034,inf,730.4467047830746,502.5950163952113,144.23284243367686,inf,126897565.77640034,502.5950163952113,144.23284243367686,144.23284243367686
6137,inf,81930860.92995262,inf,313.39520596196087,718.5573110936816,330.7563345006926,inf,81930860.92995262,313.39520596196087,330.7563345006926,313.39520596196087
6138,inf,99224728.84719922,inf,656.3926014527468,645.6773568048478,214.79824703530966,inf,99224728.84719922,645.6773568048478,214.79824703530966,214.79824703530966
6139,inf,84919593.56345412,inf,886.219687670361,633.8918046863803,573.7284585324544,inf,84919593.56345412,633.8918046863803,573.7284585324544,573.7284585324544
6140,inf,113065199.88395487,inf,671.494208480896,557.2228975568655,658.3770357520068,inf,113065199.88395487,557.2228975568655,658.3770357520068,557.2228975568655
6141,inf,72425996.64779076,inf,530.1699353613417,481.47565078078907,568.4208770234767,inf,72425996.64779076,481.47565078078907,568.4208770234767,481.47565078078907
6142,inf,53236903.11569434,inf,991.0577840593182,487.4882098594497,493.33082907210655,inf,53236903.11569434,487.4882098594497,493.33082907210655,487.4882098594497
6143,inf,17507739.18271618,inf,732.6233312294637,636.2999632910743,632.0271483193956,inf,17507739.18271618,636.2999632910743,632.0271483193956,632.0271483193956
6144,inf,28099453.14618788,inf,490.9637615492683,749.521641264024,527.5464319751279,inf,28099453.14618788,490.9637615492683,527.5464319751279,490.9637615492683
6145,inf,25692948.682424754,inf,462.0896043828842,614.3740997899862,544.3442289620097,inf,25692948.682424754,462.0896043828842,544.3442289620097,462.0896043828842
6146,inf,21224960.92248639,inf,760.8051560484769,452.5123996818604,560.4814255100631,inf,21224960.92248639,452.5123996818604,560.4814255100631,452.5123996818604
6147,inf,35558299.57600893,inf,581.3095197393652,659.4472453258921,445.7845567264218,inf,35558299.57600893,581.3095197393652,445.7845567264218,445.7845567264218
6148,inf,3639983.3696350544,inf,891.7767976992401,593.2344580225533,381.0401480016689,inf,3639983.3696350544,593.2344580225533,381.0401480016689,381.0401480016689
6149,inf,117495488.24082893,inf,548.9702842834515,590.4938933264843,513.7668747047153,inf,117495488.24082893,548.9702842834515,513.7668747047153,513.7668747047153
6150,inf,89730372.20319775,inf,672.6644762394991,680.0861919104249,640.5582051480187,inf,89730372.20319775,672.6644762394991,640.5582051480187,640.5582051480187
6151,inf,100261495.21339849,inf,805.4890946564489,585.3279529943301,385.97139050520826,inf,100261495.21339849,585.3279529943301,385.97139050520826,385.97139050520826
6152,inf,3179487.2801262015,inf,661.2096441389407,481.6918738504092,723.4920276970093,inf,3179487.2801262015,481.6918738504092,723.4920276970093,481.6918738504092
6153,inf,87520168.1349597,inf,295.81272053098655,627.4735992627842,514.1802368133215,inf,87520168.1349597,295.81272053098655,514.1802368133215,295.81272053098655
6154,inf,52805114.43808514,inf,902.268960441111,574.0932076224225,539.542690992372,inf,52805114.43808514,574.0932076224225,539.542690992372,539.542690992372
6155,inf,24122239.188339878,inf,521.85131566528,566.4567997019202,543.3209516971236,inf,24122239.188339878,521.85131566528,543.3209516971236,521.85131566528
6156,inf,98495408.6195946,inf,741.2203874212437,219.35860629105494,622.7737099352225,inf,98495408.6195946,219.35860629105494,622.7737099352225,219.35860629105494
6157,inf,24076793.98366087,inf,475.43733769950524,653.4859570892237,626.9015037341712,inf,24076793.98366087,475.43733769950524,626.9015037341712,475.43733769950524
6158,inf,57019157.40275013,inf,35.6563534307507,696.114391784638,530.4315341724636,inf,57019157.40275013,35.6563534307507,530.4315341724636,35.6563534307507
6159,inf,19880122.035610225,inf,946.1677343620034,470.71964261251657,567.3275952998464,inf,19880122.035610225,470.71964261251657,567.3275952998464,470.71964261251657
6160,inf,120932550.46016444,inf,859.5747556489891,628.0854451541757,433.24236926425516,inf,120932550.46016444,628.0854451541757,433.24236926425516,433.24236926425516
6161,inf,105423425.32357754,inf,1037.7063126480762,695.7537316737373,460.93350639455736,inf,105423425.32357754,695.7537316737373,460.93350639455736,460.93350639455736
6162,inf,76932185.60613905,inf,756.80098549246,761.0811630992076,512.6093686760777,inf,76932185.60613905,756.80098549246,512.6093686760777,512.6093686760777
6163,inf,63278786.62709848,inf,712.6876977679918,589.3161698175961,217.8339974401755,inf,63278786.62709848,589.3161698175961,217.8339974401755,217.8339974401755
6164,inf,85088579.64482312,inf,844.4395975240805,304.0466580171281,503.49663761750037,inf,85088579.64482312,304.0466580171281,503.49663761750037,304.0466580171281
6165,inf,88232104.5266582,inf,810.2236555345457,530.936120521951,676.4240329258046,inf,88232104.5266582,530.936120521951,676.4240329258046,530.936120521951
6166,inf,109310604.22100975,inf,665.3363546944861,628.5469034266973,550.2223600832615,inf,109310604.22100975,628.5469034266973,550.2223600832615,550.2223600832615
