Time (s),Time Step (s),Dose Rate (rad/s),Dose (rad),Total Dose (rad),A,B,Z
3420000.0,20000.0,0.0023,46.0,7912.0,0.795217195304259,1.0,1.0
3440000.0,20000.0,0.0023,46.0,7958.0,0.7941523178897603,1.0,1.0
3460000.0,20000.0,0.0023,46.0,8004.0,0.7930888664553768,1.0,1.0
3480000.0,20000.0,0.0023,46.0,8050.0,0.7920268390915751,1.0,1.0
3500000.0,20000.0,0.0023,46.0,8096.0,0.7909662338913784,1.0,1.0
3520000.0,20000.0,0.0023,46.0,8142.0,0.7899070489503638,1.0,1.0
3540000.0,20000.0,0.0023,46.0,8188.0,0.7888492823666585,1.0,1.0
3560000.0,20000.0,0.0023,46.0,8234.0,0.7877929322409366,1.0,1.0
3580000.0,20000.0,0.0023,46.0,8280.0,0.7867379966764155,1.0,1.0
3600000.0,20000.0,0.0023,46.0,8326.0,0.7856844737788526,1.0,1.0
3620000.0,20000.0,0.0023,46.0,8372.0,0.7846323616565419,1.0,1.0
3640000.0,20000.0,0.0023,46.0,8418.0,0.7835816584203107,1.0,1.0
3660000.0,20000.0,0.0023,46.0,8464.0,0.7825323621835159,1.0,1.0
3680000.0,20000.0,0.0023,46.0,8510.0,0.7814844710620407,1.0,1.0
3700000.0,20000.0,0.0023,46.0,8556.0,0.7804379831742918,1.0,1.0
3720000.0,20000.0,0.0023,46.0,8602.0,0.7793928966411953,1.0,1.0
3740000.0,20000.0,0.0023,46.0,8648.0,0.7783492095861932,1.0,1.0
3760000.0,20000.0,0.0023,46.0,8694.0,0.7773069201352412,1.0,1.0
3780000.0,20000.0,0.0023,46.0,8740.0,0.7762660264168036,1.0,1.0
3800000.0,20000.0,0.0023,46.0,8786.0,0.7752265265618518,1.0,1.0
3820000.0,20000.0,0.0023,46.0,8832.0,0.7741884187038593,1.0,1.0
3840000.0,20000.0,0.0023,46.0,8878.0,0.7731517009787994,1.0,1.0
3860000.0,20000.0,0.0023,46.0,8924.0,0.7721163715251418,1.0,1.0
3880000.0,20000.0,0.0023,46.0,8970.0,0.7710824284838479,1.0,1.0
3900000.0,20000.0,0.0023,46.0,9016.0,0.77004986999837,1.0,1.0
3920000.0,20000.0,0.0023,46.0,9062.0,0.7690186942146455,1.0,1.0
3940000.0,20000.0,0.0023,46.0,9108.0,0.767988899281095,1.0,1.0
3960000.0,20000.0,0.0023,46.0,9154.0,0.7669604833486184,1.0,1.0
3980000.0,20000.0,0.0023,46.0,9200.0,0.7659334445705918,1.0,1.0
4000000.0,20000.0,0.0023,46.0,9246.0,0.764907781102864,1.0,1.0
4020000.0,20000.0,0.0023,46.0,9292.0,0.7638834911037535,1.0,1.0
4040000.0,20000.0,0.0023,46.0,9338.0,0.7628605727340448,1.0,1.0
4060000.0,20000.0,0.0023,46.0,9384.0,0.7618390241569856,1.0,1.0
4080000.0,20000.0,0.0023,46.0,9430.0,0.7608188435382828,1.0,1.0
4100000.0,20000.0,0.0023,46.0,9476.0,0.7598000290460999,1.0,1.0
4120000.0,20000.0,0.0023,46.0,9522.0,0.758782578851053,1.0,1.0
4140000.0,20000.0,0.0023,46.0,9568.0,0.757766491126209,1.0,1.0
4160000.0,20000.0,0.0023,46.0,9614.0,0.7567517640470798,0.9999999999999999,1.0
4180000.0,20000.0,0.0023,46.0,9660.0,0.7557383957916216,0.9999999999999999,1.0
4200000.0,20000.0,0.0023,46.0,9706.0,0.7547263845402299,0.9999999999999999,1.0
4220000.0,20000.0,0.0023,46.0,9752.0,0.7537157284757371,0.9999999999999999,1.0
4240000.0,20000.0,0.0023,46.0,9798.0,0.7527064257834087,1.0,1.0
4260000.0,20000.0,0.0023,46.0,9844.0,0.7516984746509409,0.9999999999999997,1.0
4280000.0,20000.0,0.0023,46.0,9890.0,0.7506918732684559,0.9999999999999993,1.0
4300000.0,20000.0,0.0023,46.0,9936.0,0.7496866198285004,0.9999999999999991,1.0
4320000.0,20000.0,0.0023,46.0,9982.0,0.7486827125260408,0.999999999999999,1.0
4340000.0,20000.0,0.0023,46.0,10028.0,0.7476801495584611,0.9999999999999982,1.0
4360000.0,20000.0,0.0023,46.0,10074.0,0.7466789291255587,0.9999999999999973,1.0
4380000.0,20000.0,0.0023,46.0,10120.0,0.7456790494295421,0.9999999999999962,1.0
4400000.0,20000.0,0.0023,46.0,10166.0,0.744680508675027,0.9999999999999947,1.0
4420000.0,20000.0,0.0023,46.0,10212.0,0.7436833050690332,0.9999999999999925,1.0
4440000.0,20000.0,0.0023,46.0,10258.0,0.7426874368209821,0.9999999999999893,1.0
