Run,A,B,Z
41,10348141.172915852,2929084.881001012,2929084.881001012
42,11615398.62683717,7811354.865938138,7811354.865938138
43,8977497.710850036,13165911.638956388,8977497.710850036
44,9967671.522116022,4866188.565262027,4866188.565262027
45,7801233.865275666,4927230.68689474,4927230.68689474
46,10130829.193506131,18494114.201187883,10130829.193506131
47,9355660.523202524,7643859.246424786,7643859.246424786
48,10089796.83790157,6441053.056770032,6441053.056770032
49,8418064.469531573,8812569.428298123,8418064.469531573
50,9423945.383139761,15181508.427270034,9423945.383139761
51,9873124.019467501,32999402.843599446,9873124.019467501
52,8002702.332660077,6983696.611631856,6983696.611631856
53,10136007.15476446,29608908.595011152,10136007.15476446
54,9571186.30776631,27627519.37899985,9571186.30776631
55,9630306.560407469,8003070.538795982,8003070.538795982
56,8701452.494634718,26340212.06312352,8701452.494634718
57,9892259.55426214,13345917.005698226,9892259.55426214
58,9758837.086969083,10656229.557193361,9758837.086969083
59,10431723.38228785,2958727.2688338435,2958727.2688338435
60,10544014.209925845,347528.504815093,347528.504815093
61,11324742.144007426,28595977.406446066,11324742.144007426
62,8854079.691311218,3372736.8307360164,3372736.8307360164
63,10220873.16085729,29326773.758186217,10220873.16085729
64,9077655.814132849,3805769.6025536596,3805769.6025536596
65,8229946.171545477,1695368.2643627475,1695368.2643627475
66,9400886.548509872,21433245.616256557,9400886.548509872
67,7978679.857674387,1004528.504089346,1004528.504089346
68,10531074.669530263,1780405.7142098784,1780405.7142098784
69,8972335.181052543,1206499.0237952287,1206499.0237952287
70,10144388.125074541,7482717.02005861,7482717.02005861
71,9812065.846752025,24045129.570699766,9812065.846752025
72,10681361.457189132,23796192.93319197,10681361.457189132
73,8677176.551836198,13367423.862457907,8677176.551836198
74,9505991.393863134,31494113.492640845,9505991.393863134
75,8204864.08785719,5055302.876212109,5055302.876212109
76,8008107.497878792,2307996.9118139525,2307996.9118139525
77,10951602.324231397,19569134.0954645,10951602.324231397
78,9153257.409284312,25913705.339098208,9153257.409284312
79,9413060.87459142,6710646.3635955015,6710646.3635955015
80,10630005.63773876,4940675.889708592,4940675.889708592
81,11033532.777330825,25766766.368467007,11033532.777330825
82,9210502.729699232,21078946.003878016,9210502.729699232
83,9605463.278324315,10432044.071207432,9605463.278324315
84,8728318.393775117,25855500.16134638,8728318.393775117
85,9365991.591080446,4020902.8717662436,4020902.8717662436
86,9791116.128037915,4345410.837906393,4345410.837906393
87,9220422.969779786,12032762.155444259,9220422.969779786
88,9039985.428696197,8203682.539104328,8203682.539104328
89,9006309.785975974,30179246.28016538,9006309.785975974
90,9052994.993562683,76251.05929707001,76251.05929707001
91,8883681.637017244,9474682.730249733,8883681.637017244
92,8688561.583514392,5897413.639209409,5897413.639209409
93,8861746.63820472,15629641.306324493,8861746.63820472
94,9832121.209807461,19370059.70348383,9832121.209807461
95,8637208.227885433,6008538.9979548855,6008538.9979548855
96,9754976.08813195,7980721.337593779,7980721.337593779
97,9738334.899247369,8887028.541659795,8887028.541659795
98,9650440.35084772,8406279.524579987,8406279.524579987
99,9276296.871816125,2924015.1738603623,2924015.1738603623
100,9141740.440961212,22826617.784178354,9141740.440961212
101,9508835.212362403,15945769.581619916,9508835.212362403
102,10282994.652760364,11572007.593558677,10282994.652760364
103,10011514.445939863,4208938.836687226,4208938.836687226
104,11013947.220564142,18743853.299691483,11013947.220564142
105,9833482.92726265,27332348.465868782,9833482.92726265
106,7196670.52169177,6952674.411003578,6952674.411003578
107,9168804.800241653,33537916.835881054,9168804.800241653
108,9743688.19541679,6201847.68850046,6201847.68850046
109,7938847.489443664,6397933.087331921,6397933.087331921
110,8755367.417780582,3478994.1061024913,3478994.1061024913
111,10601253.00772866,27349538.016337957,10601253.00772866
112,9446785.260664228,6136809.494874665,6136809.494874665
113,9306101.651633397,8950474.818983382,8950474.818983382
114,9562940.09335331,6907138.935507236,6907138.935507236
115,8326313.210231907,8380158.671746405,8326313.210231907
116,10903231.331215497,610575.0110988141,610575.0110988141
117,9434951.137477938,2773323.0517111355,2773323.0517111355
118,9349603.779247059,23993119.54994634,9349603.779247059
119,10168067.264238345,32679685.49884938,10168067.264238345
120,9854922.246870741,15510112.19624321,9854922.246870741
121,7969383.893737594,2740910.687971289,2740910.687971289
122,9564127.52134757,12713296.883016478,9564127.52134757
123,9085752.036356464,9433757.52204945,9085752.036356464
124,9657057.836726477,9693044.553856049,9657057.836726477
125,8711257.869823597,29650642.726616137,8711257.869823597
126,9830387.331590451,2105383.6062367395,2105383.6062367395
127,10413468.567057902,2571402.185585528,2571402.185585528
128,9983312.83079908,18436077.37771686,9983312.83079908
129,9575112.416739225,24108587.300787605,9575112.416739225
130,10314021.468460577,1264143.7422511126,1264143.7422511126
131,10108348.889423281,22365357.10033576,10108348.889423281
132,7941735.25474504,4935703.502195548,4935703.502195548
133,9530435.585793661,30959468.528701417,9530435.585793661
134,10269543.557232602,17424464.259664245,10269543.557232602
135,8648088.921567934,14170650.591408784,8648088.921567934
136,10102267.87814126,5238954.026217811,5238954.026217811
137,10452617.581534388,34624774.02550677,10452617.581534388
138,8307514.379907258,33354959.913890794,8307514.379907258
139,9742994.888537044,2284374.5097278813,2284374.5097278813
140,9897945.303530393,11935984.37788548,9897945.303530393
141,11145395.541343642,7280014.191720434,7280014.191720434
142,8801919.839011662,24908758.38669694,8801919.839011662
143,8222199.434226041,7366908.160960854,7366908.160960854
144,9804280.575422086,5576465.406345732,5576465.406345732
145,9541173.093759235,12439984.881474802,9541173.093759235
146,10395217.138238573,9130845.17925523,9130845.17925523
147,8877424.315910768,7687659.540504876,7687659.540504876
148,10212153.034721332,11856797.87670711,10212153.034721332
149,11066400.639097612,8673314.526827341,8673314.526827341
150,8236171.820589125,4907786.061923761,4907786.061923761
151,12335219.050639901,9404796.548023965,9404796.548023965
152,10149040.13661268,5132780.5669946,5132780.5669946
153,8848616.766943336,20653838.95084525,8848616.766943336
154,9775223.487099376,25566778.25890238,9775223.487099376
155,9023107.480524618,654823.602826419,654823.602826419
156,8823904.041654594,8234209.87424652,8234209.87424652
157,10500358.682516646,1542782.9989377293,1542782.9989377293
158,8690675.735997,31985611.150341064,8690675.735997
159,9936422.465582937,21689062.57136677,9936422.465582937
160,9396979.815402243,11275957.335301917,9396979.815402243
161,8720834.575812949,29425499.16906128,8720834.575812949
162,10902265.595688298,9413190.212238792,9413190.212238792
163,9169671.515886165,32342768.082983464,9169671.515886165
164,11974193.817402458,18872217.12182299,11974193.817402458
165,10113906.307051567,2924202.0253835334,2924202.0253835334
166,9226990.59074485,1351684.0962435838,1351684.0962435838
167,9088102.71095795,19539550.902253058,9088102.71095795
168,9862093.028974177,29157880.63113677,9862093.028974177
169,11258058.68862398,21448681.789290007,11258058.68862398
170,10180574.837643238,31883958.447573006,10180574.837643238
171,9656814.431524903,20791272.206410483,9656814.431524903
172,8356493.038202681,2579036.3452694877,2579036.3452694877
173,13143243.442268478,9162171.85480661,9162171.85480661
174,10794941.81188365,5098415.847730034,5098415.847730034
175,9207025.347524935,638179.2719630142,638179.2719630142
176,10660951.064005507,16558296.730482697,10660951.064005507
177,9247378.144150283,25973222.52015672,9247378.144150283
178,9430430.346213058,4864241.66752308,4864241.66752308
179,11174506.451501217,5839259.894074754,5839259.894074754
180,8883760.4600359,20148383.519910607,8883760.4600359
181,10091503.947562698,22549305.44485094,10091503.947562698
182,10609926.41450634,9266680.838656189,9266680.838656189
183,9790376.280755244,8288679.643018391,8288679.643018391
184,9544204.641527588,5498514.033111947,5498514.033111947
185,8092309.926465477,17084158.53048872,8092309.926465477
186,10235112.037179612,6526042.424366914,6526042.424366914
187,9409376.592704391,19136025.689181216,9409376.592704391
188,10386148.206603618,5291033.064155891,5291033.064155891
189,8989459.957458522,33297097.10277108,8989459.957458522
190,10120296.413907597,14533328.65145721,10120296.413907597
191,9639882.311412862,9685552.340816328,9639882.311412862
192,8620828.070348574,23146744.20231529,8620828.070348574
193,10801016.580734907,29913351.567106817,10801016.580734907
194,8573770.231619965,33636327.30819209,8573770.231619965
195,9437485.334664159,3515192.420561365,3515192.420561365
196,10685364.24829629,7635008.323755465,7635008.323755465
197,8747991.466989826,21568892.535108928,8747991.466989826
198,8487265.325549359,16220123.115090748,8487265.325549359
199,9349724.067072805,28989522.776912734,9349724.067072805
200,9125543.296457535,14266943.445894344,9125543.296457535
201,9642512.123436732,83543.18165489146,83543.18165489146
202,8834613.145797685,5467661.134816685,5467661.134816685
203,9154898.427828116,5183104.931723718,5183104.931723718
204,8223847.081018162,15270932.802547893,8223847.081018162
205,9345841.475689426,13512435.030506983,9345841.475689426
206,8732113.394061234,5499713.102537497,5499713.102537497
207,8675969.568140805,639600.3866634659,639600.3866634659
208,9729314.278505612,3961275.4404858015,3961275.4404858015
209,9368022.836769732,10898017.752667082,9368022.836769732
210,8472018.916463124,10276505.31539011,8472018.916463124
211,9308961.140257386,24861097.656489972,9308961.140257386
212,9599455.640390093,666485.254332094,666485.254332094
213,11607789.197536865,237408.8051981779,237408.8051981779
214,8823678.809865393,3714837.2686281963,3714837.2686281963
215,8563903.930537364,31365999.2355337,8563903.930537364
216,9510509.735318711,23251442.16283081,9510509.735318711
217,10059056.56855549,8561263.780085333,8561263.780085333
218,9278273.787260443,1414749.2903301925,1414749.2903301925
219,9313628.684632612,4880293.278048658,4880293.278048658
220,10873591.456089424,28295505.350211233,10873591.456089424
221,11184856.0176664,5332934.501150956,5332934.501150956
222,10360348.45958189,21742407.39104482,10360348.45958189
223,9616728.643642055,7528765.344081972,7528765.344081972
224,11081931.048540426,9846715.12357603,9846715.12357603
225,8031122.075757999,3529652.5215896876,3529652.5215896876
226,9129612.238257976,3977086.493921328,3977086.493921328
227,10772560.226712262,27089737.098208085,10772560.226712262
228,9531005.756318098,32039253.132560197,9531005.756318098
229,8184101.586166415,19412061.97186823,8184101.586166415
230,10066191.80605887,24500943.47212986,10066191.80605887
231,9592373.115157502,31811939.144873172,9592373.115157502
232,8655343.200877687,5474321.46445793,5474321.46445793
233,9439203.495035902,30534801.019297954,9439203.495035902
234,10425138.5820583,16286881.011360206,10425138.5820583
235,8889822.589043658,11638192.451924654,8889822.589043658
236,8423543.045635471,46757.28101164882,46757.28101164882
237,8907610.84910366,26694816.739954982,8907610.84910366
238,8539260.304617703,22247158.65209899,8539260.304617703
239,7399450.071641052,33320999.60477273,7399450.071641052
240,8563503.114107195,2979109.2564635547,2979109.2564635547
241,10045790.918033754,5837687.641353879,5837687.641353879
242,9575620.798428547,7788509.442189404,7788509.442189404
243,7947095.04963869,17127157.581577897,7947095.04963869
244,8370084.202493199,15764935.813979859,8370084.202493199
245,8636057.469946729,2279226.483268955,2279226.483268955
246,9682077.214903772,1330213.439959802,1330213.439959802
247,11462831.620818615,13135808.041101707,11462831.620818615
248,10199100.35327974,14623741.978308786,10199100.35327974
249,9772678.920682086,1600439.7755555678,1600439.7755555678
250,8830755.2553804,25029548.432570502,8830755.2553804
251,9735170.831617452,1982731.9558205155,1982731.9558205155
252,10264797.924890513,4099783.8560419823,4099783.8560419823
253,9819546.413163703,14917503.616179176,9819546.413163703
254,9606369.163021293,22029681.839814745,9606369.163021293
255,10265572.989152405,6239296.566510909,6239296.566510909
256,9444123.39820345,29111109.34807431,9444123.39820345
257,9355664.211356023,3744204.985659445,3744204.985659445
258,10201293.673766388,11011684.95927445,10201293.673766388
259,10229266.228064725,3593079.088302743,3593079.088302743
260,10213484.479430415,27735782.117373787,10213484.479430415
261,9802332.303738365,31426377.906528264,9802332.303738365
262,10754160.939918663,16693112.063024646,10754160.939918663
263,8286661.011123004,11998002.513915282,8286661.011123004
264,10712652.679154783,18597590.368379112,10712652.679154783
265,9603230.058336103,14848861.313126,9603230.058336103
266,10466356.008843593,12971115.60470339,10466356.008843593
267,10973840.45467844,30250019.68124535,10973840.45467844
268,10041454.55672983,8683211.948132657,8683211.948132657
269,7657549.492962032,8123458.029821879,7657549.492962032
270,9098377.5593748,773518.8321043308,773518.8321043308
271,9520843.855970025,30489295.367345788,9520843.855970025
272,10748942.98132975,28236182.633583114,10748942.98132975
273,9533440.022349594,30699383.276135467,9533440.022349594
274,10386511.436845975,11129240.440022802,10386511.436845975
275,9701968.482100531,17986784.28825867,9701968.482100531
276,9831310.38094286,8691149.313943662,8691149.313943662
277,8665320.84203517,3997447.2191113033,3997447.2191113033
278,10527896.246459434,13443016.753731487,10527896.246459434
279,10982984.459802799,20565882.099018745,10982984.459802799
280,9472375.29718332,4604487.059871609,4604487.059871609
281,8464359.734548606,7138571.259505266,7138571.259505266
282,9612228.07894147,23058916.18132519,9612228.07894147
283,7930171.494864149,11634703.845984945,7930171.494864149
284,8909731.174936857,9668306.838005641,8909731.174936857
285,9810892.240234181,17542763.602327358,9810892.240234181
286,11131986.741515584,30617004.17688416,11131986.741515584
287,7676788.560900243,24453971.312112816,7676788.560900243
288,8336599.2146548685,20950415.74157238,8336599.2146548685
289,9890629.94034306,5819301.919430562,5819301.919430562
290,10422068.834639201,7478880.462443016,7478880.462443016
291,9816764.774950797,2479249.979381268,2479249.979381268
292,10337721.805685295,8504621.089347651,8504621.089347651
293,9974491.258052023,20790260.139480814,9974491.258052023
294,8710298.643830895,1069214.7688282954,1069214.7688282954
295,9358791.492040198,17764234.64642209,9358791.492040198
296,9399311.72696838,11780102.166941954,9399311.72696838
297,9438352.50642689,28806317.298321724,9438352.50642689
298,9981671.85723792,9754883.612336468,9754883.612336468
299,10701473.626753757,1442736.2049098583,1442736.2049098583
300,9206439.121629935,5508663.592309889,5508663.592309889
301,9818206.231230326,1204791.222886735,1204791.222886735
302,10773707.049893346,6581131.944884771,6581131.944884771
303,9239439.263385398,24147644.01933427,9239439.263385398
304,9210226.981929433,398164.530802275,398164.530802275
305,10043122.283067396,19577179.514777787,10043122.283067396
306,9886709.960781252,8208323.205093979,8208323.205093979
307,8487817.146993615,17742132.89231706,8487817.146993615
308,11001223.554445436,22911966.911761127,11001223.554445436
309,9941885.486771792,14341283.957656572,9941885.486771792
310,8041140.251682362,31029442.218820214,8041140.251682362
311,9769624.77486802,4509801.784981545,4509801.784981545
312,9579728.351292498,26111685.6794915,9579728.351292498
313,9914051.118466908,21623698.484075196,9914051.118466908
314,7287424.843250306,365448.9144619597,365448.9144619597
315,8719391.069984728,3961882.570672423,3961882.570672423
316,10454597.513228688,9251711.557826273,9251711.557826273
317,10119102.688049361,22067156.3514032,10119102.688049361
318,8319253.278890047,21388265.299294177,8319253.278890047
319,7954668.654916919,4734272.150066883,4734272.150066883
320,8791627.438307079,17155740.74376034,8791627.438307079
321,8816838.197531411,5238400.750687337,5238400.750687337
322,9145304.177717088,2465644.8643216616,2465644.8643216616
323,11606621.142914629,28428150.176362194,11606621.142914629
324,8627416.792756233,28071260.41606441,8627416.792756233
325,9637040.612222692,29384189.288436897,9637040.612222692
326,8934874.533539837,2862920.3263838915,2862920.3263838915
327,9600391.316927515,4242816.681943891,4242816.681943891
328,9402389.160416156,2102844.4781223424,2102844.4781223424
329,8598538.972470228,29925591.39437507,8598538.972470228
330,8510165.807340316,4876142.937985402,4876142.937985402
331,8517492.73981536,23252639.917777512,8517492.73981536
332,10578540.617545813,1016194.4876945724,1016194.4876945724
333,10182276.384757318,6860218.356636911,6860218.356636911
334,8998701.436636332,14526163.513493204,8998701.436636332
335,11696358.09034471,9155757.423951665,9155757.423951665
336,8827884.632737387,28803396.43398121,8827884.632737387
337,11437461.425030846,3576600.404412214,3576600.404412214
338,9075500.244281262,13220774.01531983,9075500.244281262
339,9575535.33856566,15398183.047377083,9575535.33856566
340,9975042.142671436,4787400.854340027,4787400.854340027
341,9377280.150005491,3678436.638350506,3678436.638350506
342,7766044.929361666,30503301.287275612,7766044.929361666
343,8422458.329672733,2029243.8835502758,2029243.8835502758
344,8842279.185019115,9692141.600282222,8842279.185019115
345,8947394.509995395,928.9727185829056,928.9727185829056
346,6637234.944168817,7081216.224617021,6637234.944168817
347,8413900.1149899,5118438.229683939,5118438.229683939
348,7465732.465379727,2883907.8380916477,2883907.8380916477
349,11461432.726757595,236431.76820801408,236431.76820801408
350,9381411.682818333,4270202.156424418,4270202.156424418
351,10283411.545011714,24835550.229566555,10283411.545011714
352,8981438.10090314,2886654.567256542,2886654.567256542
353,10066207.3153078,5926747.826644865,5926747.826644865
354,10126552.140985724,20157975.475954045,10126552.140985724
355,9007343.486710448,10602421.361167751,9007343.486710448
356,9375624.217732664,23918807.444725722,9375624.217732664
357,8365166.451296094,14662019.939956073,8365166.451296094
358,8003332.483965302,5303270.307258654,5303270.307258654
359,9814763.317166558,10056304.806728393,9814763.317166558
360,10088751.78994496,6173553.362709256,6173553.362709256
361,10415421.7471329,3506932.275035982,3506932.275035982
362,9890116.993747968,33712271.173541844,9890116.993747968
363,7478869.937191053,24608592.337509163,7478869.937191053
364,9923989.906623578,4179971.4098589015,4179971.4098589015
365,10244625.988607485,1810669.8428658196,1810669.8428658196
366,9390014.22463568,1929641.304325197,1929641.304325197
367,10345035.012423588,827304.156930746,827304.156930746
368,9424591.788173413,22001988.47674446,9424591.788173413
369,8197496.536110927,29505.275938888648,29505.275938888648
370,9439334.170178838,24492262.678458683,9439334.170178838
371,10405787.352795798,6947467.7513166545,6947467.7513166545
372,9594902.267007245,758335.7673006536,758335.7673006536
373,10445320.448962035,2819827.8998413803,2819827.8998413803
374,8684411.595144005,5003273.917225545,5003273.917225545
375,8276457.11849458,7166260.393995279,7166260.393995279
376,11543663.949277926,9440707.356984451,9440707.356984451
377,8938762.822667526,7625186.18636717,7625186.18636717
378,9263456.372312509,12791225.306996893,9263456.372312509
379,9001318.275012055,5277066.8735827375,5277066.8735827375
380,9218263.779642392,2140066.217929639,2140066.217929639
381,8771509.83386415,675090.2237346431,675090.2237346431
382,11948635.281587627,1863511.2076440263,1863511.2076440263
383,8720703.255545432,3568225.5478236177,3568225.5478236177
384,8561264.675225796,27739506.34269457,8561264.675225796
385,8629466.489057524,34574339.540361054,8629466.489057524
386,9321031.021937612,9805505.974513415,9321031.021937612
387,10082748.484953761,5143523.399971806,5143523.399971806
388,10496875.040006576,8223693.905890792,8223693.905890792
389,9636584.408241298,30410244.165476404,9636584.408241298
390,10167436.264335401,6247900.817889377,6247900.817889377
391,10694782.344836548,6410455.295486927,6410455.295486927
392,8633710.277860925,3817489.7349373237,3817489.7349373237
393,9965037.443603685,21976454.623441976,9965037.443603685
394,9500550.48671058,5771614.144877807,5771614.144877807
395,9551386.72321548,1975114.8235534856,1975114.8235534856
396,9141056.73349175,13107205.406317549,9141056.73349175
397,10393209.687821776,14794806.756910488,10393209.687821776
398,8792207.543728523,5071365.716232147,5071365.716232147
399,8462395.02960969,5819369.906097504,5819369.906097504
400,10263186.717615142,3420001.864900549,3420001.864900549
401,8029894.712356099,25221031.706297066,8029894.712356099
402,9387626.95668204,6435155.414052138,6435155.414052138
403,8748808.579790836,4114669.3483805982,4114669.3483805982
404,9190658.632795364,3228423.7754200273,3228423.7754200273
405,10338705.18976335,34050375.09929274,10338705.18976335
406,10779434.233365845,6864662.026531063,6864662.026531063
407,7487532.380871076,31741075.60381687,7487532.380871076
408,8766226.135114824,5665966.145849776,5665966.145849776
409,10762884.30396264,7928209.24629486,7928209.24629486
410,8851586.98002464,2676588.480190363,2676588.480190363
411,8748777.058674868,1038421.667537682,1038421.667537682
412,8532307.564869901,2062788.8121245925,2062788.8121245925
413,10693316.590730052,28332448.410184007,10693316.590730052
414,9184876.855631217,17656392.690127987,9184876.855631217
415,8882191.032417748,17373926.23463016,8882191.032417748
416,10257963.318487141,28980527.86898758,10257963.318487141
417,9628933.131492527,2859169.5737702292,2859169.5737702292
418,8798221.846283322,26265374.213906784,8798221.846283322
419,10141452.697799204,9669936.307199273,9669936.307199273
420,8280805.537776169,1018918.2684802476,1018918.2684802476
421,10705322.090907296,34521949.49761981,10705322.090907296
422,9582419.16734919,16087878.383416574,9582419.16734919
423,9803186.549455207,8019797.145892178,8019797.145892178
424,9471273.516802223,11325264.586119294,9471273.516802223
425,9558938.147724641,12348099.192441937,9558938.147724641
426,9795246.879820311,33697294.644070104,9795246.879820311
427,9322389.327178204,31247396.585371688,9322389.327178204
428,8750971.855968209,17706004.647419393,8750971.855968209
429,9033846.46491789,22256804.138192553,9033846.46491789
430,9761227.153942544,30784402.03145591,9761227.153942544
431,8837389.578548348,5450110.939765693,5450110.939765693
432,9805204.381577346,20715754.540978964,9805204.381577346
433,8613002.997146139,14354485.991648903,8613002.997146139
434,9408693.706352476,31438416.32946428,9408693.706352476
435,9261860.148737455,23956804.205223516,9261860.148737455
436,9015296.785606148,487735.727088983,487735.727088983
437,9935756.431650696,4188980.8877495155,4188980.8877495155
438,8977000.916419482,2145839.1682414226,2145839.1682414226
439,9327339.886558743,11864281.347660068,9327339.886558743
440,10689861.116072215,19932112.83279861,10689861.116072215
441,7959074.24422634,3999535.0781092006,3999535.0781092006
442,11098396.465962902,28309180.19339809,11098396.465962902
443,9217606.54175015,11413183.59274743,9217606.54175015
444,9576189.237752032,13384544.327159002,9576189.237752032
445,7206162.575111154,4942164.494657671,4942164.494657671
446,11144904.476415755,21218183.119482376,11144904.476415755
447,10469166.585954078,4827563.233157345,4827563.233157345
448,7572061.984020992,26792523.92172931,7572061.984020992
449,9506894.542713365,25348480.109167255,9506894.542713365
450,9929441.685837867,1642658.119947627,1642658.119947627
451,9128258.770702602,32827919.72760346,9128258.770702602
452,9161339.158712735,815664.278246454,815664.278246454
453,9301700.90539736,16439547.55797844,9301700.90539736
454,11408861.80560683,6404380.834709946,6404380.834709946
455,11016946.194679627,246837.26741820906,246837.26741820906
456,10675874.945706446,9795210.501317944,9795210.501317944
457,8785757.853174504,19554725.507085636,8785757.853174504
458,8862530.4052719,27378954.425057437,8862530.4052719
459,8504827.276403232,14584157.406730948,8504827.276403232
460,9098879.292094462,6398078.136601434,6398078.136601434
461,9691793.19837752,13551136.731056977,9691793.19837752
462,8731016.673919216,8134633.772564889,8134633.772564889
463,8761965.737370878,4880275.957386665,4880275.957386665
464,8998099.649937186,1310975.8898400075,1310975.8898400075
465,9340715.957345817,20759607.775811262,9340715.957345817
466,8393299.499661617,34073423.38228141,8393299.499661617
467,9158748.645960687,310179.3947423877,310179.3947423877
468,11303918.625131276,590819.4566873643,590819.4566873643
469,9305353.359611431,2594113.6366726984,2594113.6366726984
470,8523700.809221257,3269279.5168589856,3269279.5168589856
471,9337758.280250393,8743356.54666266,8743356.54666266
472,7736000.8755663,9143776.115399066,7736000.8755663
473,8458886.11703216,28979560.230678637,8458886.11703216
474,9199325.31215322,3457532.509978032,3457532.509978032
475,11058732.5911319,2954052.4177336902,2954052.4177336902
476,9830840.289085185,5129009.363843684,5129009.363843684
477,9819689.969419781,6754391.016570395,6754391.016570395
478,8398358.656001018,32998434.094901763,8398358.656001018
479,10501092.298834193,33744696.09337823,10501092.298834193
480,8691109.532282932,10867258.970696878,8691109.532282932
481,9131497.347842703,32655712.635769613,9131497.347842703
482,7699817.284332222,212301.68798551903,212301.68798551903
483,10361902.827703841,18826548.505371936,10361902.827703841
484,9902832.534494374,2616991.7043267726,2616991.7043267726
485,7424776.336057218,4269414.465801914,4269414.465801914
486,11422845.193815604,1263902.5091001973,1263902.5091001973
487,10735571.74951127,23703099.50547076,10735571.74951127
488,8082082.978850344,8442704.378675774,8082082.978850344
489,8832888.371742513,23058358.159816924,8832888.371742513
490,9772811.977026122,28272077.25384443,9772811.977026122
491,11027776.80751199,9953933.683917291,9953933.683917291
492,9111860.518320885,8518940.231108278,8518940.231108278
493,9055710.051155696,8000718.368357411,8000718.368357411
494,7611476.430524227,8571611.286728306,7611476.430524227
495,8736089.317881413,24295275.158131544,8736089.317881413
496,9637560.836237568,12030040.964997137,9637560.836237568
497,9697283.681190738,4829212.867004526,4829212.867004526
498,8882001.979672493,3227398.5466621355,3227398.5466621355
499,10121034.393172104,9304749.05257567,9304749.05257567
500,7541518.245077279,20731592.374904066,7541518.245077279
501,10195001.658425266,24478653.138977405,10195001.658425266
502,10895384.91889145,2748753.239834182,2748753.239834182
503,10185956.354511838,28543239.786986366,10185956.354511838
504,8867800.583883524,21136054.491932184,8867800.583883524
505,9185557.601625672,1475644.9343972697,1475644.9343972697
506,9311014.9018339,7412728.885846808,7412728.885846808
507,9222953.773442397,10587800.669539385,9222953.773442397
508,9188631.49959904,2717193.780222818,2717193.780222818
509,9375163.50779884,17532345.603973225,9375163.50779884
510,9960512.018205943,6479668.003789756,6479668.003789756
511,10973617.013883851,4658768.868597054,4658768.868597054
512,8976973.791574331,34668094.46684722,8976973.791574331
513,8831153.64070547,1442282.4170859293,1442282.4170859293
514,9256433.840078752,12404104.510546455,9256433.840078752
515,10033053.457437795,19407709.088132475,10033053.457437795
516,9994569.74321827,6017448.044215631,6017448.044215631
517,8380238.431475803,5655404.380389752,5655404.380389752
518,10069668.435231406,30202106.571556054,10069668.435231406
519,10065702.827068355,18462232.187877756,10065702.827068355
520,9742928.259520547,6000383.908778253,6000383.908778253
521,9905570.609103078,3731000.677240726,3731000.677240726
522,9274611.299960762,10108397.84713279,9274611.299960762
523,9280103.759973865,5975365.15170718,5975365.15170718
524,10219989.391510123,2455455.3993250383,2455455.3993250383
525,9487699.222079704,12133772.952339737,9487699.222079704
526,8415891.824006433,12136485.935269501,8415891.824006433
527,9489274.49745655,576940.694767418,576940.694767418
528,9412874.696244432,13696220.299578069,9412874.696244432
529,9518815.13151197,137355.29266393642,137355.29266393642
530,8693714.693822708,11058427.205319213,8693714.693822708
531,8836101.624314751,3589245.515982929,3589245.515982929
532,11780599.802166412,3831744.8540598084,3831744.8540598084
533,8868833.196736448,6193822.883129958,6193822.883129958
534,10099820.680209903,20483769.642619066,10099820.680209903
535,9808841.362527905,484681.700900767,484681.700900767
536,9240515.960026357,12134801.957679188,9240515.960026357
537,8574713.26933923,11514719.137650143,8574713.26933923
538,10479621.733183187,2469410.3016573866,2469410.3016573866
539,9181939.464010926,19723841.168676358,9181939.464010926
540,8603125.31285358,21985548.22982433,8603125.31285358
541,8454066.493206056,23288013.117287982,8454066.493206056
542,9444629.57863031,2264958.0256003654,2264958.0256003654
543,9829210.747645305,4712608.5199608235,4712608.5199608235
544,8967060.322727477,15549831.376789877,8967060.322727477
545,10526046.475591207,15563767.810645077,10526046.475591207
546,9239223.430292927,328989.4349351064,328989.4349351064
547,8578437.069351023,28710074.450731177,8578437.069351023
548,10026051.60795799,26101528.16013895,10026051.60795799
549,10296583.600859387,13786985.988164619,10296583.600859387
550,10076607.605544746,20923522.095496904,10076607.605544746
551,9590459.553775804,22382287.946780454,9590459.553775804
552,9812632.334837345,27326606.174066707,9812632.334837345
553,10243205.206900613,7173367.7645674115,7173367.7645674115
554,10656479.100866089,9855780.218383897,9855780.218383897
555,9144376.420362804,1774262.5961609061,1774262.5961609061
556,9585462.84581221,25923157.96822561,9585462.84581221
557,10610451.350952474,13457303.92299119,10610451.350952474
558,10092180.813368581,1254005.3945592516,1254005.3945592516
559,9973606.923058411,11404995.558174156,9973606.923058411
560,10327758.623702124,31149833.210405406,10327758.623702124
561,9845604.811315238,11014929.69316063,9845604.811315238
562,9511996.838359438,15225658.50615382,9511996.838359438
563,8818338.140414748,5130123.512511305,5130123.512511305
564,12251665.794671152,2672953.8253020174,2672953.8253020174
565,9001704.416883592,5624013.869042697,5624013.869042697
566,10303317.845899155,34012688.30365329,10303317.845899155
567,8894003.898851078,12525457.467225084,8894003.898851078
568,9061180.517173149,10481598.143023463,9061180.517173149
569,9395316.695303183,5098734.304146251,5098734.304146251
570,9578692.36132039,6316162.826000787,6316162.826000787
571,10672903.6344577,13595510.789988142,10672903.6344577
572,10090049.961418623,9897962.639657846,9897962.639657846
573,9516010.64736069,31370289.727427572,9516010.64736069
