Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
15600.0,0.0,-0.1640732261634724,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640732261634724,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640732261634724
15839.0,0.0,-0.1640755134654113,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640755134654113,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640755134654113
16079.0,0.0,-0.164077797805427,0.0,0.0,0.0,0.0,0.0,0.0,-0.164077797805427,0.0,0.0,0.0,0.0,0.0,0.0,-0.164077797805427
16320.0,0.0,-0.1640800915599152,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640800915599152,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640800915599152
16560.0,0.0,-0.1640823890584879,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640823890584879,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640823890584879
16799.0,0.0,-0.1640846667502127,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640846667502127,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640846667502127
17039.0,0.0,-0.1640869210489673,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640869210489673,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640869210489673
17280.0,0.0,-0.1640891683034396,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640891683034396,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640891683034396
17520.0,0.0,-0.1640914068331553,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640914068331553,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640914068331553
17760.0,0.0,-0.1640936172717552,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640936172717552,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640936172717552
17999.0,0.0,-0.1640958090381924,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640958090381924,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640958090381924
18239.0,0.0,-0.1640979735645443,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640979735645443,0.0,0.0,0.0,0.0,0.0,0.0,-0.1640979735645443
