Time (s),LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
5340.0,0.0,0.1640320336495125,0.0,0.9999999999999996,0.9055745361660535,0.0,0.0,1.0,0.1640320336495125,0.0,0.0,0.0,0.0,0.0,0.0,0.1640320336495125
5400.0,0.0,0.1640327444879643,0.0,0.9999999999999998,0.9055752795708591,0.0,0.0,1.0,0.1640327444879643,0.0,0.0,0.0,0.0,0.0,0.0,0.1640327444879643
5459.0,0.0,0.1640333452429679,0.0,0.9999999999999996,0.9055758964255328,0.0,0.0,1.0,0.1640333452429679,0.0,0.0,0.0,0.0,0.0,0.0,0.1640333452429679
5520.0,0.0,0.1640338544874318,0.0,0.9999999999999996,0.905576409846383,0.0,0.0,1.0,0.1640338544874318,0.0,0.0,0.0,0.0,0.0,0.0,0.1640338544874318
5579.0,0.0,0.1640343096728493,0.0,0.9999999999999994,0.90557686047181,0.0,0.0,1.0,0.1640343096728493,0.0,0.0,0.0,0.0,0.0,0.0,0.1640343096728493
5640.0,0.0,0.1640346916774659,0.0,0.9999999999999992,0.9055772318722096,0.0,0.0,1.0,0.1640346916774659,0.0,0.0,0.0,0.0,0.0,0.0,0.1640346916774659
5699.0,0.0,0.1640350356662417,0.0,0.9999999999999992,0.90557756038132,0.0,0.0,1.0,0.1640350356662417,0.0,0.0,0.0,0.0,0.0,0.0,0.1640350356662417
5760.0,0.0,0.1640353264296575,0.0,0.9999999999999992,0.9055778331793762,0.0,0.0,1.0,0.1640353264296575,0.0,0.0,0.0,0.0,0.0,0.0,0.1640353264296575
5819.0,0.0,0.1640355902212646,0.0,0.9999999999999992,0.9055780763860612,0.0,0.0,1.0,0.1640355902212646,0.0,0.0,0.0,0.0,0.0,0.0,0.1640355902212646
5880.0,0.0,0.1640358151612602,0.0,0.9999999999999992,0.9055782802559,0.0,0.0,1.0,0.1640358151612602,0.0,0.0,0.0,0.0,0.0,0.0,0.1640358151612602
5940.0,0.0,0.1640360209791243,0.0,0.9999999999999992,0.9055784636792188,0.0,0.0,1.0,0.1640360209791243,0.0,0.0,0.0,0.0,0.0,0.0,0.1640360209791243
5999.0,0.0,0.164036201019256,0.0,0.9999999999999992,0.9055786215169992,0.0,0.0,1.0,0.164036201019256,0.0,0.0,0.0,0.0,0.0,0.0,0.164036201019256
6239.0,0.0,0.1640363586047919,0.0,0.9999999999999992,0.9055787574017544,0.0,0.0,1.0,0.1640363586047919,0.0,0.0,0.0,0.0,0.0,0.0,0.1640363586047919
6480.0,0.0,0.1640367846323319,0.0,0.9999999999999992,0.9055791032273,0.0,0.0,1.0,0.1640367846323319,0.0,0.0,0.0,0.0,0.0,0.0,0.1640367846323319
6720.0,0.0,0.1640370918674947,0.0,0.9999999999999992,0.905579339862117,0.0,0.0,1.0,0.1640370918674947,0.0,0.0,0.0,0.0,0.0,0.0,0.1640370918674947
6960.0,0.0,0.1640373296884842,0.0,0.9999999999999992,0.9055795151895678,0.0,0.0,1.0,0.1640373296884842,0.0,0.0,0.0,0.0,0.0,0.0,0.1640373296884842
7199.0,0.0,0.1640375280097178,0.0,0.9999999999999994,0.9055796562542188,0.0,0.0,1.0,0.1640375280097178,0.0,0.0,0.0,0.0,0.0,0.0,0.1640375280097178
7439.0,0.0,0.1640377030411342,0.0,0.9999999999999994,0.9055797772210228,0.0,0.0,1.0,0.1640377030411342,0.0,0.0,0.0,0.0,0.0,0.0,0.1640377030411342
7680.0,0.0,0.1640378671167553,0.0,0.9999999999999994,0.9055798880712622,0.0,0.0,1.0,0.1640378671167553,0.0,0.0,0.0,0.0,0.0,0.0,0.1640378671167553
