Run,LDO_TID,LDO_SEGR,MCU_TID,MCU_SEL,MCU_SEFI,WDT_TID,SRAM_TID,SRAM_SEL,LDO,WDT,Harden_SRAM_SEL,Harden_MCU_SEL,Harden_MCU_SEFI,SRAM,MCU,Payload
6079,506870.32361846505,78650.7620378615,658333.7588912302,20.104538829840394,936.4857425150042,inf,inf,25.63047789559274,78650.7620378615,inf,inf,inf,inf,inf,658333.7588912302,78650.7620378615
6080,312204.3138063553,2425.1511406270774,699992.6092633997,47.28370339474497,1509.6386266768961,inf,inf,35.863398609615395,2425.1511406270774,inf,inf,inf,inf,inf,699992.6092633997,2425.1511406270774
6081,502084.5035018619,192784.57957717124,851327.2485564013,58.711849700012785,968.4746488756232,inf,inf,26.331604113544994,192784.57957717124,inf,inf,inf,inf,inf,851327.2485564013,192784.57957717124
6082,503127.1789468428,195601.51074677595,697305.0546718368,24.372238849268502,1518.1434810385558,inf,inf,36.103164820140094,195601.51074677595,inf,inf,inf,inf,inf,697305.0546718368,195601.51074677595
6083,502696.36158244166,118746.78729200998,738717.0762770951,52.315517839106064,1347.9810756645957,inf,inf,91.4998801293049,118746.78729200998,inf,inf,inf,inf,inf,738717.0762770951,118746.78729200998
6084,504977.6977274267,40461.74762459897,775032.1597534008,27.092388878817477,2729.4351690353883,inf,inf,51.524703775211584,40461.74762459897,inf,inf,inf,inf,inf,775032.1597534008,40461.74762459897
6085,350327.9802101005,40469.92356254295,785920.8901929576,15.101718149314127,1764.8140957856426,inf,inf,47.986705594067566,40469.92356254295,inf,inf,inf,inf,inf,785920.8901929576,40469.92356254295
6086,351162.4718421038,38840.326620695596,660212.937298011,40.699227242841665,36487.36576959983,inf,inf,19.01035905064512,38840.326620695596,inf,inf,inf,inf,inf,660212.937298011,38840.326620695596
6087,428460.1085634329,40027.897752624194,697767.5935059477,19.618790612210695,1443.1014390380228,inf,inf,5.300328406264837,40027.897752624194,inf,inf,inf,inf,inf,697767.5935059477,40027.897752624194
6088,311620.167957595,1057.7233003795156,796244.8440823932,67.6770818980753,1379.5659284125768,inf,inf,27.48472086614862,1057.7233003795156,inf,inf,inf,inf,inf,796244.8440823932,1057.7233003795156
6089,661238.6391053424,37857.925625901466,810905.1317502626,178.7724811051889,206.63765486898845,inf,inf,142.90840440664374,37857.925625901466,inf,inf,inf,inf,inf,810905.1317502626,37857.925625901466
6090,620572.5997683014,36289.71722462907,781871.9407750637,25.607876110048547,644.2282807611545,inf,inf,21.10529847296068,36289.71722462907,inf,inf,inf,inf,inf,781871.9407750637,36289.71722462907
6091,426087.8312294695,36204.71196720047,860186.9069751957,36.51918485828585,561.9225016757489,inf,inf,237.47273437075526,36204.71196720047,inf,inf,inf,inf,inf,860186.9069751957,36204.71196720047
6092,464953.20702536975,37300.36126721631,946102.4799646433,43.656772175933135,685.5495089576508,inf,inf,30.876344721382058,37300.36126721631,inf,inf,inf,inf,inf,946102.4799646433,37300.36126721631
6093,427417.8110585394,939.0861912166525,775037.1912896314,5.403806172844436,573.1694452565758,inf,inf,26.687771775885942,939.0861912166525,inf,inf,inf,inf,inf,775037.1912896314,939.0861912166525
6094,785175.657364349,1477.8292818097557,776270.6107074904,17.83339266562871,563.2817437167623,inf,inf,52.83073357597134,1477.8292818097557,inf,inf,inf,inf,inf,776270.6107074904,1477.8292818097557
6095,542334.5819685971,37672.17980878843,878966.2971163084,78.10300501534635,562.4295277180021,inf,inf,45.22544422849024,37672.17980878843,inf,inf,inf,inf,inf,878966.2971163084,37672.17980878843
6096,542178.3897920242,114880.75546252409,699972.1280996705,20.333294128691424,1631.4850490684587,inf,inf,4.471916429176993,114880.75546252409,inf,inf,inf,inf,inf,699972.1280996705,114880.75546252409
6097,696741.475153582,78495.82958944759,582622.0931706287,39.611262352835915,1114.3420258639073,inf,inf,31.79726206464475,78495.82958944759,inf,inf,inf,inf,inf,582622.0931706287,78495.82958944759
6098,428394.25716564764,1679.869970939948,806558.6224839712,50.5667771064183,1716.644326926679,inf,inf,26.047867070065525,1679.869970939948,inf,inf,inf,inf,inf,806558.6224839712,1679.869970939948
6099,503403.41264413355,117074.49391400542,662294.6615022296,46.88265778598771,809.2538230162243,inf,inf,6.243898276863519,117074.49391400542,inf,inf,inf,inf,inf,662294.6615022296,117074.49391400542
6100,464577.86342557124,37523.3185743222,802562.5302727396,36.259073671014505,1267.501926036054,inf,inf,57.428951654511565,37523.3185743222,inf,inf,inf,inf,inf,802562.5302727396,37523.3185743222
6101,504826.65644445847,36151.35173409583,812124.6059706066,13.728947570339615,128.00689640412347,inf,inf,49.14725833273332,36151.35173409583,inf,inf,inf,inf,inf,812124.6059706066,36151.35173409583
6102,503316.81008858146,37137.80465539727,738449.6255868007,54.10166454002491,569.1601778658843,inf,inf,92.92450302073135,37137.80465539727,inf,inf,inf,inf,inf,738449.6255868007,37137.80465539727
6103,464176.6566821589,955.9754832287083,856357.0390240881,2.2083349591780665,330.49920084899065,inf,inf,12.728828672704541,955.9754832287083,inf,inf,inf,inf,inf,856357.0390240881,955.9754832287083
6104,385903.03581095283,78209.1128906465,822910.4134561531,19.035457393380952,39344.00417835779,inf,inf,3.7851881640300564,78209.1128906465,inf,inf,inf,inf,inf,822910.4134561531,78209.1128906465
6105,580898.6749641923,75800.18252659748,658515.8954192884,51.420869032755114,36824.74706395399,inf,inf,54.35828283101003,75800.18252659748,inf,inf,inf,inf,inf,658515.8954192884,75800.18252659748
6106,468747.91628534,503507.35592111136,936794.2606691368,30.205521026087983,446.0809604566824,inf,inf,100.68733989370574,468747.91628534,inf,inf,inf,inf,inf,936794.2606691368,468747.91628534
6107,503299.2719350155,114801.1132232489,700228.6158812654,37.675192354785636,544.0286935330685,inf,inf,47.76361490883848,114801.1132232489,inf,inf,inf,inf,inf,700228.6158812654,114801.1132232489
6108,428323.2098002273,38029.01317463406,735452.8482694421,7.061240606427679,882.8132006797929,inf,inf,115.27909976716406,38029.01317463406,inf,inf,inf,inf,inf,735452.8482694421,38029.01317463406
6109,583594.4749900609,230608.47946768306,662289.7839199775,4.93034411834433,1431.4363106625594,inf,inf,40.33556058842865,230608.47946768306,inf,inf,inf,inf,inf,662289.7839199775,230608.47946768306
6110,542100.4268886667,75417.38890930472,583235.3786240835,33.15763629517358,1218.641066295851,inf,inf,31.405357500917237,75417.38890930472,inf,inf,inf,inf,inf,583235.3786240835,75417.38890930472
6111,620323.2531614561,78626.11673478417,801494.4596614214,141.2430522707803,1085.0088979089653,inf,inf,21.603770106194215,78626.11673478417,inf,inf,inf,inf,inf,801494.4596614214,78626.11673478417
6112,580673.1684895477,40540.49356310742,883981.71507327,15.074396933206451,783.0244950581338,inf,inf,42.02871792962173,40540.49356310742,inf,inf,inf,inf,inf,883981.71507327,40540.49356310742
6113,466749.85254316643,192161.4228466448,835270.1534284893,5.522482383670959,845.356722338815,inf,inf,45.95703846683529,192161.4228466448,inf,inf,inf,inf,inf,835270.1534284893,192161.4228466448
6114,580275.4751302197,157643.10439228825,868005.1507172405,29.726801714221775,25.123979855627173,inf,inf,30.54087363174455,157643.10439228825,inf,inf,inf,inf,inf,868005.1507172405,157643.10439228825
6115,389405.5776782077,583732.8765653381,786375.0278481051,73.94919787186484,482.3575434100228,inf,inf,58.33220294513618,389405.5776782077,inf,inf,inf,inf,inf,786375.0278481051,389405.5776782077
6116,388989.7013177811,192541.0778729635,928389.065169941,17.529691908112287,594.2725955326711,inf,inf,20.257594793684795,192541.0778729635,inf,inf,inf,inf,inf,928389.065169941,192541.0778729635
6117,464565.8021004893,424721.33012615924,866470.3676257523,30.411569992434845,1335.4616480421275,inf,inf,50.908117488129285,424721.33012615924,inf,inf,inf,inf,inf,866470.3676257523,424721.33012615924
6118,544783.3056263822,114909.98666653881,736525.7450034657,4.378880579518332,39527.66811905739,inf,inf,9.203765034483563,114909.98666653881,inf,inf,inf,inf,inf,736525.7450034657,114909.98666653881
6119,467205.0148963385,1478.1450856498082,857690.0555173581,127.24213502471848,34844.31035124724,inf,inf,50.111533621072844,1478.1450856498082,inf,inf,inf,inf,inf,857690.0555173581,1478.1450856498082
6120,837302.1956061834,1084.2404455556186,834795.9623556498,65.19935398057092,1000.220097516732,inf,inf,49.9332146904476,1084.2404455556186,inf,inf,inf,inf,inf,834795.9623556498,1084.2404455556186
6121,505873.39205284213,231984.0087646413,621602.7079688294,14.411766421650459,653.664081100827,inf,inf,16.12507837214997,231984.0087646413,inf,inf,inf,inf,inf,621602.7079688294,231984.0087646413
6122,425828.97568057926,270352.78078303527,699580.1845665989,47.42022195305214,784.0533527636543,inf,inf,28.395470801885,270352.78078303527,inf,inf,inf,inf,inf,699580.1845665989,270352.78078303527
6123,428318.48619384953,36796.95032436923,622170.3973927472,121.38137220053636,927.3269729858055,inf,inf,51.45803794643881,36796.95032436923,inf,inf,inf,inf,inf,622170.3973927472,36796.95032436923
6124,389755.8541816319,119199.59076568896,893639.5215668561,10.59671005674217,1238.4348035460291,inf,inf,51.6314188656754,119199.59076568896,inf,inf,inf,inf,inf,893639.5215668561,119199.59076568896
6125,541844.7299191161,118671.84928182415,542905.2057131836,4.24883301198348,36432.020307379455,inf,inf,26.802633923886095,118671.84928182415,inf,inf,inf,inf,inf,542905.2057131836,118671.84928182415
6126,427285.5234851308,2860.2545584535083,835305.3063775463,52.57218701047492,1546.285247850693,inf,inf,37.27355049881201,2860.2545584535083,inf,inf,inf,inf,inf,835305.3063775463,2860.2545584535083
6127,660430.7125116308,76576.01301882505,911608.3398391943,30.450818138234077,809.0121708688233,inf,inf,26.80048516243233,76576.01301882505,inf,inf,inf,inf,inf,911608.3398391943,76576.01301882505
6128,351053.3071353526,1177.6195358371538,661032.5179723848,53.60434882539139,693.5440624705749,inf,inf,13.85793458975219,1177.6195358371538,inf,inf,inf,inf,inf,661032.5179723848,1177.6195358371538
6129,505818.23743389675,2507.561289231502,544024.7187314335,119.42800076388464,999.0091530112866,inf,inf,23.592689798970987,2507.561289231502,inf,inf,inf,inf,inf,544024.7187314335,2507.561289231502
6130,466689.75506694015,37943.746148809725,699777.7628469471,15.379690739494597,580.3637573085314,inf,inf,1.845415830050172,37943.746148809725,inf,inf,inf,inf,inf,699777.7628469471,37943.746148809725
6131,506134.241645531,2027.9389745024791,828276.0754303744,49.69961803468689,711.2018645589734,inf,inf,14.351599557290161,2027.9389745024791,inf,inf,inf,inf,inf,828276.0754303744,2027.9389745024791
6132,386946.62432113197,119434.16660800646,862026.9781493427,23.45910747231622,1239.7582588519144,inf,inf,38.47771390232909,119434.16660800646,inf,inf,inf,inf,inf,862026.9781493427,119434.16660800646
6133,542228.1700140844,1720.9803407167408,917408.8366591241,63.81463147709431,1557.8488117544387,inf,inf,28.95306021660513,1720.9803407167408,inf,inf,inf,inf,inf,917408.8366591241,1720.9803407167408
6134,386340.5386680568,37362.285562935824,887158.5829173294,52.35813020014026,39931.43102449295,inf,inf,168.14420510371008,37362.285562935824,inf,inf,inf,inf,inf,887158.5829173294,37362.285562935824
6135,464868.048359587,269646.9059990961,937809.8766017993,27.169164230203954,823.8108334629387,inf,inf,11.357438208983934,269646.9059990961,inf,inf,inf,inf,inf,937809.8766017993,269646.9059990961
6136,580822.4193191286,825.2484921846304,736345.4555976099,45.1322817370963,558.278112824919,inf,inf,42.97180604242549,825.2484921846304,inf,inf,inf,inf,inf,736345.4555976099,825.2484921846304
6137,505765.53086755314,349539.75128151756,660879.3059604343,38.25429940515448,52.35884242140599,inf,inf,5.441518007794876,349539.75128151756,inf,inf,inf,inf,inf,660879.3059604343,349539.75128151756
6138,541362.8351656795,1252.725483613354,619673.6544172715,16.96503956664714,2460.111078954807,inf,inf,41.05197347361917,1252.725483613354,inf,inf,inf,inf,inf,619673.6544172715,1252.725483613354
6139,466669.07811964804,154385.48935402368,823826.6393870617,26.63893029698661,1891.1749630365255,inf,inf,34.20423672559149,154385.48935402368,inf,inf,inf,inf,inf,823826.6393870617,154385.48935402368
6140,580885.7200145025,36949.90005099607,662260.0614826949,5.716326704474571,312.6892097244354,inf,inf,35.627133843853784,36949.90005099607,inf,inf,inf,inf,inf,662260.0614826949,36949.90005099607
6141,736330.6096094097,78022.30977759483,776528.7070365249,10.483872673782605,1010.0249179019453,inf,inf,59.03971960079875,78022.30977759483,inf,inf,inf,inf,inf,776528.7070365249,78022.30977759483
6142,464304.9421449451,115069.09157952499,903525.5092286018,101.4582718184314,1260.4449404362829,inf,inf,32.671798723138835,115069.09157952499,inf,inf,inf,inf,inf,903525.5092286018,115069.09157952499
6143,427983.4027702177,117043.29511913372,738774.4167726138,29.65648778627378,1573.4380627983762,inf,inf,53.48973275622515,117043.29511913372,inf,inf,inf,inf,inf,738774.4167726138,117043.29511913372
6144,272165.1893025228,37259.31974653016,775139.0565749051,7.899272826600548,1053.689966217024,inf,inf,72.39045956657544,37259.31974653016,inf,inf,inf,inf,inf,775139.0565749051,37259.31974653016
6145,466810.53099036874,37824.51557663549,934625.9270355166,37.715671414071124,766.844030484471,inf,inf,40.67488425713014,37824.51557663549,inf,inf,inf,inf,inf,934625.9270355166,37824.51557663549
6146,507277.1243231075,37174.22764578927,661326.2158621018,10.721168404693035,1333.5145734383857,inf,inf,57.91257298945002,37174.22764578927,inf,inf,inf,inf,inf,661326.2158621018,37174.22764578927
6147,801913.3398249047,118636.79357308106,866651.713185966,76.33233433235937,1291.0730663077081,inf,inf,56.58527521144766,118636.79357308106,inf,inf,inf,inf,inf,866651.713185966,118636.79357308106
6148,506296.79542375804,76484.24967642619,874801.0806075849,15.076500298083193,2012.4327400268878,inf,inf,4.567893986409684,76484.24967642619,inf,inf,inf,inf,inf,874801.0806075849,76484.24967642619
6149,544257.3254707,80195.58111612499,622665.4565785329,58.037321053623856,1077.4546721309255,inf,inf,139.90126830230156,80195.58111612499,inf,inf,inf,inf,inf,622665.4565785329,80195.58111612499
6150,502121.90635336214,74412.78509734884,774387.7992885293,19.21822443426611,1031.4180982504129,inf,inf,12.956890146740957,74412.78509734884,inf,inf,inf,inf,inf,774387.7992885293,74412.78509734884
6151,464343.5537859433,75213.00218351593,857048.0933032789,98.9629023789511,2088.424083363901,inf,inf,31.764147272339773,75213.00218351593,inf,inf,inf,inf,inf,857048.0933032789,75213.00218351593
6152,385662.80959698337,36366.29772194368,849859.2759349614,59.55068919002576,27.23165980390468,inf,inf,2.7383422168081473,36366.29772194368,inf,inf,inf,inf,inf,849859.2759349614,36366.29772194368
6153,826464.166568227,40162.92692523441,850565.0558388645,42.059393228881525,760.2687209962593,inf,inf,34.32521100665441,40162.92692523441,inf,inf,inf,inf,inf,850565.0558388645,40162.92692523441
6154,425128.7556035397,117299.78112500085,838524.8974390015,28.220321823110336,1468.4587391972937,inf,inf,30.917400329975834,117299.78112500085,inf,inf,inf,inf,inf,838524.8974390015,117299.78112500085
6155,468028.3269518978,231233.8551681693,660666.4193480869,7.908145316506858,732.2228314421907,inf,inf,35.08719082399211,231233.8551681693,inf,inf,inf,inf,inf,660666.4193480869,231233.8551681693
6156,583214.4466208848,464264.6893151914,658223.1857210447,18.110308896348315,1042.5061410633743,inf,inf,58.842365019071906,464264.6893151914,inf,inf,inf,inf,inf,658223.1857210447,464264.6893151914
6157,427702.0043730956,1645.3757813577877,878433.0242698605,91.92123544758078,402.11698971320544,inf,inf,62.89935643860504,1645.3757813577877,inf,inf,inf,inf,inf,878433.0242698605,1645.3757813577877
6158,502368.7131221138,40091.98491650726,541820.5256516716,20.95782803141443,1794.8986988728602,inf,inf,29.011614388916573,40091.98491650726,inf,inf,inf,inf,inf,541820.5256516716,40091.98491650726
6159,464934.81077646394,76029.77535671843,620327.4390368742,31.2477182051443,1105.2031938010643,inf,inf,112.94869429809032,76029.77535671843,inf,inf,inf,inf,inf,620327.4390368742,76029.77535671843
6160,502755.4360224336,195442.57921960394,737842.7679392933,22.40279235553639,505.34028557323717,inf,inf,24.272573044426863,195442.57921960394,inf,inf,inf,inf,inf,737842.7679392933,195442.57921960394
6161,424911.4173893184,117274.55429421926,774920.9621907531,56.27085270976283,281.89855582537064,inf,inf,21.372954091092083,117274.55429421926,inf,inf,inf,inf,inf,774920.9621907531,117274.55429421926
6162,700343.9554805374,118608.39763461005,936196.5102447972,54.59736751782637,1607.2231890202486,inf,inf,50.01367744350349,118608.39763461005,inf,inf,inf,inf,inf,936196.5102447972,118608.39763461005
6163,389024.1799189374,39774.259411248604,775064.5630046962,10.33136795332243,37418.85757379047,inf,inf,49.466635058675266,39774.259411248604,inf,inf,inf,inf,inf,775064.5630046962,39774.259411248604
