Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
0.0,1.487852562265246e-07,0.0,0.00027916638967850904,2.0926869030990503e-06,0.0,0.0,0.0002701032602846487,0.0,1.4878525622652e-07,0.0,0.0,0.00028125849237376063,0.0,0.0,0.0,1.4878525622652e-07
0.01639,3.121139277158996e-07,0.0,0.0005842252534708199,4.3874091990714385e-06,0.0,0.0,0.0005652518046341599,0.0,3.121139277159e-07,0.0,0.0,0.0005886100994346399,0.0,0.0,0.0,3.121139277159e-07
0.03333,5.080185845746566e-07,0.0,0.0009474870952289836,7.134854845197484e-06,0.0,0.0,0.0009166985264469264,0.0,5.0801858457466e-07,0.0,0.0,0.0009546151898912891,0.0,0.0,0.0,5.0801858457466e-07
0.04972,7.378544621612604e-07,0.0,0.001369627245094902,1.0350309025355406e-05,0.0,0.0,0.0013250870746344982,0.0,7.3785446216126e-07,0.0,0.0,0.001379963378055021,0.0,0.0,0.0,7.3785446216126e-07
0.06667,1.0376186441675538e-06,0.0,0.001913752955529533,1.4531029605048499e-05,0.0,0.0,0.0018514545044635007,0.0,1.03761864416755e-06,0.0,0.0,0.001928256176333728,0.0,0.0,0.0,1.03761864416755e-06
0.08306,1.413057437569534e-06,0.0,0.0025859782017830274,1.9747600785071586e-05,0.0,0.0,0.002501697352857704,0.0,1.41305743756953e-06,0.0,0.0,0.0026056747357029314,0.0,0.0,0.0,1.41305743756953e-06
0.1,1.921530871849118e-06,0.0,0.0034827499898534885,2.6782446590094548e-05,0.0,0.0,0.003369088261593395,0.0,1.92153087184912e-06,0.0,0.0,0.0035094391598779937,0.0,0.0,0.0,1.92153087184912e-06
0.11639,2.564158719742995e-06,0.0,0.0045981096511283,3.5631568374366884e-05,0.0,0.0,0.004447846265036927,0.0,2.564158719743e-06,0.0,0.0,0.00463357738164424,0.0,0.0,0.0,2.564158719743e-06
0.13333,3.413543279058888e-06,0.0,0.006048730033944133,4.727058469882674e-05,0.0,0.0,0.0058508099742061274,0.0,3.41354327905889e-06,0.0,0.0,0.00609571469163757,0.0,0.0,0.0,3.41354327905889e-06
0.15,4.453431147875083e-06,0.0,0.007796569536092998,6.14490464134056e-05,0.0,0.0,0.0075411986673982875,0.0,4.45343114787508e-06,0.0,0.0,0.007857539490743116,0.0,0.0,0.0,4.45343114787508e-06
0.16639,5.6824957346896045e-06,0.0,0.009831008364076231,7.812483657936099e-05,0.0,0.0,0.009508773890488488,0.0,5.6824957346896e-06,0.0,0.0,0.009908365154733739,0.0,0.0,0.0,5.6824957346896e-06
0.18333,7.156967431665585e-06,0.0,0.012236598209047633,9.803633434457998e-05,0.0,0.0,0.01183536353030489,0.0,7.15696743166558e-06,0.0,0.0,0.01233343491215895,0.0,0.0,0.0,7.15696743166558e-06
0.19972,8.758959847838186e-06,0.0,0.014815210373998954,0.00011957444150915068,0.0,0.0,0.014329408738459849,0.0,8.75895984783819e-06,0.0,0.0,0.014933013295001794,0.0,0.0,0.0,8.75895984783819e-06
0.21667,1.0566616541172911e-05,0.0,0.01768857414660179,0.00014377784132061584,0.0,0.0,0.017108714340354454,0.0,1.056661654117291e-05,0.0,0.0,0.017829808762915567,0.0,0.0,0.0,1.056661654117291e-05
0.23306,1.2427873428437233e-05,0.0,0.020612857523455146,0.0001686044134528614,0.0,0.0,0.0199374882501694,0.0,1.242787342843723e-05,0.0,0.0,0.020777986518155676,0.0,0.0,0.0,1.242787342843723e-05
0.25,1.443524720543043e-05,0.0,0.023732737738552733,0.00019528667945973246,0.0,0.0,0.022955730458899266,0.0,1.443524720543043e-05,0.0,0.0,0.023923389730465008,0.0,0.0,0.0,1.443524720543043e-05
0.26639,1.6428626018095936e-05,0.0,0.026799730845938535,0.00022169809770660763,0.0,0.0,0.025923083743626237,0.0,1.642862601809594e-05,0.0,0.0,0.027015487494297545,0.0,0.0,0.0,1.642862601809594e-05
0.28333,1.851463444330626e-05,0.0,0.029978949052572396,0.00024925524330614285,0.0,0.0,0.028999313716009764,0.0,1.851463444330626e-05,0.0,0.0,0.03022073188563838,0.0,0.0,0.0,1.851463444330626e-05
0.3,2.056965392092974e-05,0.0,0.0330833967824343,0.00027633094852347675,0.0,0.0,0.032003493738215975,0.0,2.056965392092974e-05,0.0,0.0,0.0333505857645445,0.0,0.0,0.0,2.056965392092974e-05
0.31639,2.2573774478991263e-05,0.0,0.03608629350430545,0.0003026732851083893,0.0,0.0,0.03490968520720766,0.0,2.257377447899126e-05,0.0,0.0,0.03637804443241151,0.0,0.0,0.0,2.257377447899126e-05
0.33333,2.461046861020388e-05,0.0,0.03911481997787908,0.00032938705601519736,0.0,0.0,0.03784096417473494,0.0,2.461046861020388e-05,0.0,0.0,0.039431323118495204,0.0,0.0,0.0,2.461046861020388e-05
0.34972,2.653151017986254e-05,0.0,0.041951286263134165,0.00035453651046705976,0.0,0.0,0.040586609067812904,0.0,2.653151017986254e-05,0.0,0.0,0.04229094951095989,0.0,0.0,0.0,2.653151017986254e-05
0.36667,2.845168495169586e-05,0.0,0.04476803424164578,0.00037963251365156033,0.0,0.0,0.04331341554778829,0.0,2.845168495169586e-05,0.0,0.0,0.04513067135392694,0.0,0.0,0.0,2.845168495169586e-05
0.38306,3.0231583941259935e-05,0.0,0.04736340463559338,0.0004028606777742906,0.0,0.0,0.04582613287827748,0.0,3.023158394125994e-05,0.0,0.0,0.04774718446007448,0.0,0.0,0.0,3.023158394125994e-05
