Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
0.49972,1.0,0.0,0.06156187511072817,0.0005316373655229237,0.0,0.0,0.059576138721308194,0.0,1.0,0.0,0.0,0.062060783883150554,0.0,0.0,0.0,1.0
0.51667,1.0,0.0,0.06300489970642394,0.0005448857070948712,0.0,0.0,0.060973926748066926,0.0,1.0,0.0,0.0,0.06351545494419183,0.0,0.0,0.0,1.0
0.53306,1.0,0.0,0.0642687861139451,0.0005565158897938422,0.0,0.0,0.06219824092024931,0.0,1.0,0.0,0.0,0.06478953540304877,0.0,0.0,0.0,1.0
0.55,1.0,0.0,0.06544871656747062,0.0005673972472256423,0.0,0.0,0.06334126748001914,0.0,1.0,0.0,0.0,0.06597897839308142,0.0,0.0,0.0,1.0
0.56639,1.0,0.0,0.06647619572571883,0.0005768926579660402,0.0,0.0,0.0643366409736251,0.0,1.0,0.0,0.0,0.0670147387544412,0.0,0.0,0.0,1.0
0.58333,1.0000000000000002,0.0,0.0674302460739871,0.0005857272484564838,0.0,0.0,0.06526090437204383,0.0,1.0,0.0,0.0,0.06797647758994792,0.0,0.0,0.0,1.0
0.6,0.9999999999999999,0.0,0.0682717478591583,0.0005935348005973006,0.0,0.0,0.06607615198572206,0.0,1.0,0.0,0.0,0.06882476100150357,0.0,0.0,0.0,1.0
0.61639,1.0,0.0,0.06901170018710155,0.000600412937461302,0.0,0.0,0.06679303243658516,0.0,1.0,0.0,0.0,0.06957067760693432,0.0,0.0,0.0,1.0
0.63333,1.0,0.0,0.0696939987803617,0.0006067665968812479,0.0,0.0,0.06745406814990759,0.0,1.0,0.0,0.0,0.07025847738677994,0.0,0.0,0.0,1.0
0.64972,1.0,0.0,0.07028076799839854,0.0006122402816103269,0.0,0.0,0.06802256000343167,0.0,1.0,0.0,0.0,0.07084997956281773,0.0,0.0,0.0,1.0
0.66667,0.9999999999999999,0.0,0.07081992843340609,0.0006172783285201509,0.0,0.0,0.06854493294759421,0.0,1.0,0.0,0.0,0.07139349115487695,0.0,0.0,0.0,1.0
0.68306,1.0,0.0,0.07128210741372619,0.0006216041212651519,0.0,0.0,0.0689927266679165,0.0,1.0,0.0,0.0,0.07185940228325052,0.0,0.0,0.0,1.0
0.7,1.0,0.0,0.07170480333397286,0.0006255666633084926,0.0,0.0,0.06940227066112777,0.0,1.0,0.0,0.0,0.07228551386271653,0.0,0.0,0.0,1.0
0.71639,1.0000000000000002,0.0,0.07206631027849741,0.0006289608168437291,0.0,0.0,0.06975253311333338,0.0,1.0,0.0,0.0,0.07264994420996146,0.0,0.0,0.0,1.0
0.73333,1.0000000000000002,0.0,0.0723959176656276,0.0006320601214278822,0.0,0.0,0.07007189137292427,0.0,1.0,0.0,0.0,0.07298221921454486,0.0,0.0,0.0,1.0
0.75,0.9999999999999999,0.0,0.07268159098985001,0.0006347502590186174,0.0,0.0,0.07034868444987558,0.0,1.0,0.0,0.0,0.07327020659016194,0.0,0.0,0.0,1.0
0.76639,1.0,0.0,0.07292886909502379,0.0006370821385338638,0.0,0.0,0.07058827824245328,0.0,1.0,0.0,0.0,0.07351948955367374,0.0,0.0,0.0,1.0
0.78333,0.9999999999999999,0.0,0.07315338762487583,0.000639202341206119,0.0,0.0,0.07080582204576007,0.0,1.0,0.0,0.0,0.07374583014944497,0.0,0.0,0.0,1.0
0.79972,1.0,0.0,0.07334417593939975,0.0006410064543222685,0.0,0.0,0.07099068558739781,0.0,1.0,0.0,0.0,0.0739381683035579,0.0,0.0,0.0,1.0
0.81667,1.0,0.0,0.07351724294026943,0.000642645157487692,0.0,0.0,0.07115838021100968,0.0,1.0,0.0,0.0,0.0741126425975897,0.0,0.0,0.0,1.0
0.83306,1.0,0.0,0.07366393915325375,0.0006440359681430818,0.0,0.0,0.07130052450899263,0.0,1.0,0.0,0.0,0.07426053289502703,0.0,0.0,0.0,1.0
0.85,1.0,0.0,0.0737966401127067,0.0006452957137123303,0.0,0.0,0.07142910954275355,0.0,1.0,0.0,0.0,0.07439431517086793,0.0,0.0,0.0,1.0
0.86639,1.0,0.0,0.07390891090657181,0.0006463628845214277,0.0,0.0,0.07153789953970864,0.0,1.0,0.0,0.0,0.07450750181424783,0.0,0.0,0.0,1.0
0.88333,1.0,0.0,0.07401006844473956,0.0006473256806391808,0.0,0.0,0.0716359221190319,0.0,1.0,0.0,0.0,0.07460948550744859,0.0,0.0,0.0,1.0
0.9,1.0000000000000002,0.0,0.07409678050104652,0.000648152081616994,0.0,0.0,0.071719947938582,0.0,1.0,0.0,0.0,0.07469690660014067,0.0,0.0,0.0,1.0
