Time (hr),LREG_SEGR,LREG_TID,MCU_SEL,MCU_SEFI,WDOG_TID,MCU_TID,SRAM_SEL,SRAM_TID,LREG,MCU,Harden MCU,Frozen MCU,WDOG,SRAM,Harden SRAM,Payload
1.38333,1.0,1.0,0.0,0.0,0.08025160816060073,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025160816060073,1.0,1.0,1.0
1.39972,1.0,1.0,0.0,0.0,0.0802521779870332,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0802521779870332,1.0,1.0,1.0
1.41667,1.0,1.0,0.0,0.0,0.08025266684892526,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025266684892526,1.0,1.0,1.0
1.43306,1.0,1.0,0.0,0.0,0.08025306009702989,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025306009702989,1.0,1.0,1.0
1.45,1.0,0.9999999999999999,0.0,0.0,0.08025339902991557,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025339902991557,0.9999999999999999,0.9999999999999999,1.0
1.46639,1.0,1.0000000000000002,0.0,0.0,0.08025367303427963,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.08025367303427963,1.0000000000000002,1.0000000000000002,1.0
1.48333,1.0,0.9999999999999999,0.0,0.0,0.08025391035731785,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025391035731785,0.9999999999999999,0.9999999999999999,1.0
1.5,1.0,0.9999999999999999,0.0,0.0,0.08025410668627747,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025410668627747,0.9999999999999999,0.9999999999999999,1.0
1.51639,1.0,1.0000000000000002,0.0,0.0,0.08025426951220342,1.0,0.0,1.0000000000000002,1.0,1.0,1.0,0.0,0.08025426951220342,1.0000000000000002,1.0000000000000002,1.0
1.53333,1.0,0.9999999999999999,0.0,0.0,0.0802544118910062,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0802544118910062,0.9999999999999999,0.9999999999999999,1.0
1.54972,1.0,0.9999999999999999,0.0,0.0,0.08025452888505234,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025452888505234,0.9999999999999999,0.9999999999999999,1.0
1.56667,1.0,0.9999999999999999,0.0,0.0,0.08025463205615826,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025463205615826,0.9999999999999999,0.9999999999999999,1.0
1.58306,1.0,1.0,0.0,0.0,0.08025471743304739,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.08025471743304739,1.0,1.0,1.0
1.6,1.0,1.0,0.0,0.0,0.08025479328475411,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025479328475411,1.0,1.0,1.0
1.61639,1.0,0.9999999999999999,0.0,0.0,0.08025485669517529,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025485669517529,0.9999999999999999,0.9999999999999999,1.0
1.63333,1.0,1.0,0.0,0.0,0.08025491355755283,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025491355755283,1.0,1.0,1.0
1.65,1.0,1.0,0.0,0.0,0.08025496237020602,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025496237020602,1.0,1.0,1.0
1.66639,1.0,1.0,0.0,0.0,0.08025500426755641,1.0000000000000002,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,0.0,0.08025500426755641,1.0,1.0,1.0
1.73306,1.0,0.9999999999999999,0.0,0.0,0.08025510980780921,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025510980780921,0.9999999999999999,0.9999999999999999,1.0
1.8,1.0,1.0,0.0,0.0,0.08025518140554944,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025518140554944,1.0,1.0,1.0
1.86667,1.0,0.9999999999999999,0.0,0.0,0.08025523410836528,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025523410836528,0.9999999999999999,0.9999999999999999,1.0
1.93333,1.0,1.0,0.0,0.0,0.08025527629438843,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025527629438843,1.0,1.0,1.0
1.99972,1.0,1.0,0.0,0.0,0.08025531234596081,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025531234596081,1.0,1.0,1.0
2.06639,1.0,1.0,0.0,0.0,0.08025534530701689,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025534530701689,1.0,1.0,1.0
2.13333,1.0,1.0,0.0,0.0,0.08025537699971425,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025537699971425,1.0,1.0,1.0
2.2,1.0,1.0,0.0,0.0,0.0802554085496962,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0802554085496962,1.0,1.0,1.0
2.26639,1.0,1.0,0.0,0.0,0.08025544108487477,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025544108487477,1.0,1.0,1.0
2.33306,1.0,1.0,0.0,0.0,0.08025547594738404,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025547594738404,1.0,1.0,1.0
2.4,1.0,1.0,0.0,0.0,0.08025551420125379,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.08025551420125379,1.0,1.0,1.0
2.46667,1.0,1.0,0.0,0.0,0.08025555663995353,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025555663995353,1.0,1.0,1.0
2.53333,1.0,1.0,0.0,0.0,0.08025560461937468,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025560461937468,1.0,1.0,1.0
2.59972,1.0,1.0,0.0,0.0,0.08025565924797963,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025565924797963,1.0,1.0,1.0
2.66639,1.0,1.0,0.0,0.0,0.08025572243869004,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025572243869004,1.0,1.0,1.0
2.73333,1.0,1.0,0.0,0.0,0.0802557958703638,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0802557958703638,1.0,1.0,1.0
2.8,1.0,1.0,0.0,0.0,0.08025588072006681,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025588072006681,1.0,1.0,1.0
2.86639,1.0,0.9999999999999999,0.0,0.0,0.08025597871576606,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025597871576606,0.9999999999999999,0.9999999999999999,1.0
2.93306,1.0,1.0,0.0,0.0,0.08025609265027056,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025609265027056,1.0,1.0,1.0
3.0,1.0,1.0,0.0,0.0,0.0802562246795738,0.9999999999999999,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0802562246795738,1.0,1.0,1.0
3.06667,1.0,1.0,0.0,0.0,0.08025637572630735,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025637572630735,1.0,1.0,1.0
3.13333,1.0,1.0,0.0,0.0,0.0802565482293928,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0802565482293928,1.0,1.0,1.0
3.19972,1.0,0.9999999999999999,0.0,0.0,0.08025674313996771,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025674313996771,0.9999999999999999,0.9999999999999999,1.0
3.26639,1.0,0.9999999999999999,0.0,0.0,0.0802569635909294,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.0802569635909294,0.9999999999999999,0.9999999999999999,1.0
3.33333,1.0,1.0,0.0,0.0,0.08025721100698109,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025721100698109,1.0,1.0,1.0
3.4,1.0,1.0,0.0,0.0,0.08025748426261918,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025748426261918,1.0,1.0,1.0
3.46639,1.0,1.0,0.0,0.0,0.08025778346844022,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025778346844022,1.0,1.0,1.0
3.53306,1.0,0.9999999999999999,0.0,0.0,0.08025811104704234,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.08025811104704234,0.9999999999999999,0.9999999999999999,1.0
3.6,1.0,1.0,0.0,0.0,0.08025846677843762,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025846677843762,1.0,1.0,1.0
3.66667,1.0,1.0,0.0,0.0,0.08025884667474337,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.08025884667474337,1.0,1.0,1.0
3.73333,1.0,1.0,0.0,0.0,0.0802592508073972,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0802592508073972,1.0,1.0,1.0
