Time (s),A,B1,B2,Y,Z
5920000.0,1.382230913060667e-07,0.0009018560953049093,0.0009018560953049093,8.1334441663862e-07,9.5156739552171e-07
5940000.0,1.6178987138903977e-07,0.0009006484174620688,0.0009006484174620688,8.1116757187693e-07,9.7295731202727e-07
5960000.0,1.8906141441288327e-07,0.0008994423568238208,0.0008994423568238208,8.0899655324879e-07,9.9805781471164e-07
5980000.0,2.2056762349897951e-07,0.0008982379112244532,0.0008982379112244532,8.0683134516087e-07,1.02739879069898e-06
6000000.0,2.5690602062367063e-07,0.0008970350785013625,0.0008970350785013625,8.0467193206195e-07,1.06157774596056e-06
6020000.0,2.987492001005343e-07,0.00089583385649461,0.00089583385649461,8.0251829844201e-07,1.10126725879084e-06
6040000.0,3.4685294980629777e-07,0.0008946342430474763,0.0008946342430474763,8.0037042883313e-07,1.14722310102858e-06
6060000.0,4.020650792302405e-07,0.0008934362360056847,0.0008934362360056847,7.9822830780801e-07,1.20029306609852e-06
6080000.0,4.653349973127163e-07,0.000892239833218289,0.000892239833218289,7.960919199814e-07,1.26142654684468e-06
6100000.0,5.377240809290029e-07,0.0008910450325371189,0.0008910450325371189,7.9396125000908e-07,1.331684904006e-06
6120000.0,6.20416875540819e-07,0.0008898518318165571,0.0008898518318165571,7.9183628258728e-07,1.41225266685951e-06
6140000.0,7.147331684831393e-07,0.0008886602289140955,0.0008886602289140955,7.8971700245365e-07,1.50444960649985e-06
6160000.0,8.221409755204689e-07,0.000887470221690223,0.000887470221690223,7.8760339438689e-07,1.60974372238634e-06
6180000.0,9.442704788087397e-07,0.0008862818080083157,0.0008862818080083157,7.8549544320649e-07,1.72976518029507e-06
6200000.0,1.082928953177742e-06,0.0008850949857339696,0.0008850949857339696,7.8339313377142e-07,1.86632123859006e-06
6220000.0,1.240116716483275e-06,0.0008839097527365558,0.0008839097527365558,7.812964509828e-07,2.02141219856729e-06
6240000.0,1.4180441355593487e-06,0.0008827261068876657,0.0008827261068876657,7.7920537978105e-07,2.19724841039278e-06
6260000.0,1.6191497165807256e-06,0.0008815440460622215,0.0008815440460622215,7.7711990514775e-07,2.396268363455e-06
6280000.0,1.846119306425642e-06,0.0008803635681372546,0.0008803635681372546,7.7504001210336e-07,2.62115788771267e-06
6300000.0,2.101906425078237e-06,0.0008791846709933493,0.0008791846709933493,7.7296568570968e-07,2.87487048608638e-06
6320000.0,2.3897537465567e-06,0.0008780073525138654,0.0008780073525138654,7.7089691106841e-07,3.16064881537133e-06
6340000.0,2.7132157378595423e-06,0.0008768316105846052,0.0008768316105846052,7.6883367332039e-07,3.48204732516831e-06
6360000.0,3.0761824628688927e-06,0.0008756574430942576,0.0008756574430942576,7.6677595764637e-07,3.84295606177251e-06
6380000.0,3.4829045477136056e-06,0.0008744848479346201,0.0008744848479346201,7.6472374926724e-07,4.24762563352102e-06
6400000.0,3.938019299709605e-06,0.0008733138230003767,0.0008733138230003767,7.6267703344353e-07,4.70069332971626e-06
6420000.0,4.446577962669007e-06,0.0008721443661886541,0.0008721443661886541,7.6063579547461e-07,5.20721037591725e-06
6440000.0,5.014074083542486e-06,0.0008709764753995763,0.0008709764753995763,7.5860002069947e-07,5.77267030056525e-06
6460000.0,5.646472955533888e-06,0.0008698101485360432,0.0008698101485360432,7.5656969449629e-07,6.40303837807986e-06
6480000.0,6.350242093999814e-06,0.000868645383503841,0.000868645383503841,7.5454480228254e-07,7.10478210474019e-06
6500000.0,7.132382690844263e-06,0.0008674821782115316,0.0008674821782115316,7.5252532951462e-07,7.88490265306025e-06
6520000.0,8.000461981960694e-06,0.0008663205305704524,0.0008663205305704524,7.5051126168787e-07,8.75096723921175e-06
6540000.0,8.962646451504686e-06,0.0008651604384948275,0.0008651604384948275,7.4850258433656e-07,9.71114232727722e-06
6560000.0,1.0027735785511638e-05,0.0008640018999014343,0.0008640018999014343,7.4649928303329e-07,1.077422758284735e-05
6580000.0,1.120519747443982e-05,0.0008628449127100479,0.0008628449127100479,7.4450134338961e-07,1.194969047554486e-05
