Time (s),A,B1,B2,Y,Z
6480000.0,0.0003758338313232364,0.9995709469502069,0.9995709469502069,0.9995709469502072,1.0
6500000.0,0.0004237754938791538,0.9995158784798663,0.9995158784798663,0.999515878479866,1.0
6520000.0,0.00047722800723118625,0.9994544325495912,0.9994544325495912,0.9994544325495912,1.0
6540000.0,0.0005367482644679165,0.9993859585261112,0.9993859585261112,0.9993859585261112,1.0
6560000.0,0.0006029405175345985,0.9993097497023463,0.9993097497023463,0.9993097497023465,1.0
6580000.0,0.0006764594510017358,0.9992250395740612,0.9992250395740612,0.9992250395740612,1.0
6600000.0,0.0007580133598385374,0.9991309979809602,0.9991309979809602,0.9991309979809604,1.0
6620000.0,0.0008483674248096646,0.9990267271188321,0.9990267271188321,0.9990267271188321,1.0
6640000.0,0.0009483470777504252,0.99891125743094,0.99891125743094,0.99891125743094,1.0
6660000.0,0.0010588414475506402,0.9987835433885457,0.9987835433885457,0.9987835433885457,1.0
6680000.0,0.0011808068761151214,0.9986424591723041,0.9986424591723041,0.9986424591723041,1.0
6700000.0,0.0013152704919456052,0.9984867942681944,0.9984867942681944,0.9984867942681946,1.0
6720000.0,0.0014633338272309303,0.998315248993761,0.998315248993761,0.998315248993761,1.0
6740000.0,0.0016261764625142621,0.9981264299726156,0.9981264299726156,0.9981264299726156,1.0
6760000.0,0.0018050596810722122,0.9979188455774904,0.9979188455774904,0.9979188455774902,1.0
6780000.0,0.0020013301131270272,0.9976909013645623,0.9976909013645623,0.9976909013645623,1.0
6800000.0,0.002216423347929351,0.9974408955243218,0.9974408955243218,0.9974408955243216,1.0
6820000.0,0.002451867489577545,0.9971670143768944,0.9971670143768944,0.9971670143768946,1.0
6840000.0,0.002709286630221437,0.9968673279424686,0.9968673279424686,0.9968673279424688,1.0
6860000.0,0.002990404212022261,0.9965397856202822,0.9965397856202822,0.9965397856202822,1.0
6880000.0,0.003297046246940195,0.9961822120124915,0.9961822120124915,0.9961822120124915,1.0
6900000.0,0.0036311443610953557,0.9957923029321459,0.9957923029321459,0.9957923029321464,1.0
6920000.0,0.00399473862814054,0.995367621637405,0.995367621637405,0.9953676216374051,1.0
6940000.0,0.004389980153790576,0.9949055953370353,0.9949055953370353,0.9949055953370352,1.0
6960000.0,0.004819133371436067,0.9944035120150854,0.9944035120150854,0.9944035120150854,1.0
6980000.0,0.005284578006621753,0.9938585176253967,0.9938585176253967,0.9938585176253965,1.0
7000000.0,0.00578881066615701,0.9932676137092648,0.9932676137092648,0.993267613709265,1.0
7020000.0,0.0063344460057654355,0.9926276554920491,0.9926276554920491,0.9926276554920487,1.0
7040000.0,0.006924217428530228,0.9919353505167754,0.9919353505167754,0.9919353505167756,1.0
7060000.0,0.007560977264988234,0.9911872578747859,0.9911872578747859,0.9911872578747859,1.0
7080000.0,0.008247696384604472,0.9903797880951257,0.9903797880951257,0.9903797880951257,1.0
7100000.0,0.008987463187626039,0.9895092037556211,0.9895092037556211,0.989509203755621,1.0
7120000.0,0.009783481925931667,0.98857162087941,0.98857162087941,0.98857162087941,1.0
7140000.0,0.010639070301634159,0.9875630111809202,0.9875630111809202,0.98756301118092,1.0
7160000.0,0.011557656292816096,0.9864792052249473,0.9864792052249473,0.9864792052249469,1.0
7180000.0,0.012542774156994703,0.9853158965614605,0.9853158965614605,0.9853158965614601,1.0
7200000.0,0.01359805956480911,0.9840686468969205,0.9840686468969205,0.9840686468969205,1.0
7220000.0,0.014727243818961762,0.9827328923602978,0.9827328923602978,0.9827328923602978,1.0
7240000.0,0.015934147116820885,0.9813039509183779,0.9813039509183779,0.9813039509183779,1.0
7260000.0,0.017222670819228913,0.9797770309904323,0.9797770309904323,0.9797770309904321,1.0
7280000.0,0.018596788693097506,0.9781472413067215,0.9781472413067215,0.9781472413067215,1.0
7300000.0,0.020060537101299618,0.9764096020486149,0.9764096020486149,0.9764096020486149,1.0
7320000.0,0.021618004120222672,0.9745590573002855,0.9745590573002855,0.9745590573002855,1.0
7340000.0,0.023273317573215088,0.972590488832872,0.972590488832872,0.9725904888328722,1.0
7360000.0,0.02503063197687228,0.9704987312318746,0.9704987312318746,0.9704987312318746,1.0
