Time (s),A,B,C,X,Z
7160000.0,1.0,0.0,0.3802865370818321,0.9980139069367726,1.0
7180000.0,1.0,0.0,0.3810440703371319,0.9978314713533873,1.0
7200000.0,1.0,0.0,0.38179464664799945,0.9976345408067213,1.0
7220000.0,1.0,0.0,0.38253787033166126,0.9974221718759534,1.0
7240000.0,1.0,0.0,0.3832733256754776,0.997193376889657,1.0
7260000.0,1.0,0.0,0.38400057645285546,0.996947123116037,1.0
7280000.0,1.0,0.0,0.3847191654653767,0.9966823320296199,1.0
7300000.0,1.0,0.0,0.3854286141142134,0.9963978786611531,1.0
7320000.0,1.0,0.0,0.38612842200393444,0.9960925910374565,1.0
7340000.0,1.0,0.0,0.3868180665818395,0.9957652497179295,1.0
7360000.0,1.0,0.0,0.3874970028159673,0.9954145874343541,1.0
7380000.0,1.0,0.0,0.38816466291492135,0.9950392888405085,1.0
7400000.0,1.0,0.0,0.3888204560926426,0.9946379903779791,1.0
7420000.0,1.0,0.0,0.38946376838122154,0.9942092802643621,1.0
7440000.0,1.0,0.0,0.39009396249479783,0.9937516986098396,1.0
7460000.0,1.0,0.0,0.3907103777475291,0.9932637376678576,1.0
7480000.0,1.0,0.0,0.3913123300285246,0.9927438422253333,1.0
7500000.0,1.0,0.0,0.3918991118365515,0.992190410137505,1.0
7520000.0,1.0,0.0,0.392469992377191,0.9916017930121583,1.0
7540000.0,1.0,0.0,0.3930242177250057,0.9909762970475806,1.0
7560000.0,1.0,0.0,0.39356101105311597,0.990312184028137,1.0
7580000.0,1.0,0.0,0.3940795729324288,0.9896076724809184,1.0
7600000.0,1.0,0.0,0.394579081702573,0.9888609389963989,1.0
7620000.0,1.0,0.0,0.3950586939164029,0.9880701197155111,1.0
7640000.0,1.0,0.0,0.3955175448597156,0.9872333119849956,1.0
7660000.0,1.0,0.0,0.395954749147602,0.9863485761822952,1.0
7680000.0,1.0,0.0,0.39636940139861043,0.985413937710652,1.0
7700000.0,1.0,0.0,0.3967605769876475,0.9844273891644495,1.0
7720000.0,1.0,0.0,0.39712733287827423,0.9833868926641803,1.0
7740000.0,1.0,0.0,0.3974687085347792,0.9822903823597643,1.0
7760000.0,1.0,0.0,0.3977837269141214,0.9811357671002677,1.0
7780000.0,1.0,0.0,0.3980713955375448,0.9799209332673843,1.0
7800000.0,1.0,0.0,0.39833070764135525,0.9786437477693489,1.0
7820000.0,1.0,0.0,0.39856064340604946,0.9773020611912591,1.0
