Time (s),REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
775761.0,0.0002874578727053,0.0004620373756605,0.7111746660293344,0.9999999999999996,0.0,1.0,0.0,1.0,0.0007493624320846822,0.0,0.0,0.0,0.0,0.0,0.7111746660293344,0.7113911008840463
776301.0,0.0002875983709482,0.0004620489780117,0.7112198118121128,0.9999999999999992,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0007495144644265256,0.0,0.0,0.0,0.0,0.0,0.7112198118121128,0.7114362567401994
776840.0,0.0002888342492088,0.0004620848952333,0.7116159069675556,0.9999999999999992,0.0,1.0,0.0,0.9999999999999996,0.0007507856784983145,0.0,0.0,0.0,0.0,0.0,0.7116159069675556,0.7118324216145111
777380.0,0.0003390147638244,0.0004630399040109,0.7263089549334929,1.0,0.0,1.0,0.0,1.0,0.0008018976904716005,0.0,0.0,0.0,0.0,0.0,0.7263089549334929,0.7265284271504345
777920.0,0.0004788390975455,0.0004671306115075,0.7572007529779572,1.0,0.0,1.0,0.0,1.0,0.00094574602865255,0.0,0.0,0.0,0.0,0.0,0.7572007529779572,0.757430379401588
778460.0,0.0006237800798507,0.0004704845113696,0.7800087021471129,1.0,0.0,1.0,0.0,1.0,0.0010939711123542294,0.0,0.0,0.0,0.0,0.0,0.7800087021471129,0.7802493662719332
779000.0,0.0006973136030564,0.0004718139734916,0.789370602930817,1.0,0.0,1.0,0.0,1.0,0.0011687985742461723,0.0,0.0,0.0,0.0,0.0,0.789370602930817,0.7896167862698058
779540.0,0.0007199465513612,0.0004722542223314,0.792024964248796,0.9999999999999996,0.0,1.0,0.0,1.0,0.0011918607758938668,0.0,0.0,0.0,0.0,0.0,0.792024964248796,0.7922728415362728
780080.0,0.0007251655489532,0.0004723851905798,0.7926233608024555,0.9999999999999996,0.0,1.0,0.0,1.0,0.0011972081820669559,0.0,0.0,0.0,0.0,0.0,0.7926233608024555,0.7928716338116725
780620.0,0.000726143644485,0.0004724316542385,0.7927349519605,0.9999999999999998,0.0,1.0,0.0,0.9999999999999998,0.0011982322454803214,0.0,0.0,0.0,0.0,0.0,0.7927349519604999,0.7929833036244218
781160.0,0.0007262961655631,0.0004724580779974,0.7927523374420725,1.0,0.0,1.0,0.0,0.9999999999999996,0.001198411099070061,0.0,0.0,0.0,0.0,0.0,0.7927523374420725,0.7930007053411384
781700.0,0.0007263181888594,0.0004724826919546,0.7927548474711539,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.0011984577080409124,0.0,0.0,0.0,0.0,0.0,0.7927548474711538,0.7930032220216561
782240.0,0.0007263218931189,0.000472512743779,0.7927552696426718,0.9999999999999996,0.0,0.9999999999999998,0.0,0.9999999999999998,0.0011984914405473155,0.0,0.0,0.0,0.0,0.0,0.7927552696426718,0.7930036506781035
784040.0,0.0007263231578514,0.0004726703707428,0.7927554137826636,1.0,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0011986502171578992,0.0,0.0,0.0,0.0,0.0,0.7927554137826635,0.7930038275509378
786200.0,0.0007263239779724,0.0004729607763909,0.7927555072506743,1.0,0.0,0.9999999999999996,0.0,0.9999999999999998,0.0011989412316107666,0.0,0.0,0.0,0.0,0.0,0.7927555072506745,0.7930039812180559
788360.0,0.0007263266843012,0.0004732404681073,0.7927558156862217,0.9999999999999996,0.0,1.0,0.0,0.9999999999999998,0.0011992234252284225,0.0,0.0,0.0,0.0,0.0,0.7927558156862217,0.793004347766793
790520.0,0.0007263337136012,0.0004734926715811,0.7927566167969898,0.9999999999999992,0.0,0.9999999999999996,0.0,1.0,0.0011994824714917874,0.0,0.0,0.0,0.0,0.0,0.7927566167969898,0.7930052016024745
792680.0,0.0007263438737338,0.0004737326476448,0.7927577747046208,0.9999999999999992,0.0,0.9999999999999996,0.0,1.0,0.0011997324285721955,0.0,0.0,0.0,0.0,0.0,0.7927577747046208,0.7930064099228771
794840.0,0.0007263540072672,0.0004739718561717,0.7927589295621849,0.9999999999999992,0.0,0.9999999999999992,0.0,0.9999999999999998,0.001199981592081838,0.0,0.0,0.0,0.0,0.0,0.7927589295621849,0.7930076150318337
797000.0,0.0007263635578137,0.0004742125046778,0.792760017963168,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999994,0.0012002316118094425,0.0,0.0,0.0,0.0,0.0,0.7927600179631679,0.7930087539408393
799160.0,0.0007263735344624,0.0004744520728932,0.7927611549059901,1.0,0.0,0.9999999999999994,0.0,0.9999999999999992,0.0012004809779264797,0.0,0.0,0.0,0.0,0.0,0.7927611549059901,0.793009941197413
801320.0,0.0007263838635106,0.0004746913760391,0.7927623319893475,1.0,0.0,0.9999999999999996,0.0,0.9999999999999996,0.0012007304313939975,0.0,0.0,0.0,0.0,0.0,0.7927623319893475,0.793011168563859
803480.0,0.000726391516572,0.0004749408976996,0.7927632041086292,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0012009874212326377,0.0,0.0,0.0,0.0,0.0,0.7927632041086293,0.7930120928937114
805640.0,0.0007263945688081,0.0004752176346143,0.7927635519290823,1.0,0.0,0.9999999999999994,0.0,0.9999999999999992,0.0012012670079136144,0.0,0.0,0.0,0.0,0.0,0.7927635519290823,0.7930124982369873
807800.0,0.000726395428781,0.0004755085547977,0.7927636499277959,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0012015585763381488,0.0,0.0,0.0,0.0,0.0,0.7927636499277958,0.7930126565415541
809420.0,0.0007263972480389,0.0004756766772377,0.7927638572419526,1.0,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0012017283950472983,0.0,0.0,0.0,0.0,0.0,0.7927638572419525,0.7930128987991849
809960.0,0.0007264023252183,0.0004757053872704,0.7927644358105062,0.9999999999999996,0.0,0.9999999999999996,0.0,0.9999999999999992,0.001201762158989268,0.0,0.0,0.0,0.0,0.0,0.7927644358105062,0.7930134836695459
810500.0,0.0007264382227021,0.0004757296494971,0.7927685263646306,0.9999999999999994,0.0,0.9999999999999992,0.0,0.9999999999999992,0.0012018222839981327,0.0,0.0,0.0,0.0,0.0,0.7927685263646306,0.7930175817675914
