Run,REG_TID,REG_DSEE,MCU_TID,MCU_SEL,WDT_TID,MCU_SEFI,SRAM_TID,SRAM_SEL,REG,WDT,Harden_MCU_SEFI,Harden_SRAM_SEL,Harden_MCU_SEL,SRAM,MCU,Payload
59,1085138.6994089836,4472303208.977052,699901.0322502744,887.3235970710421,inf,1032.5304385283944,inf,832.9190051904302,1085138.6994089836,inf,inf,inf,inf,inf,699901.0322502744,699901.0322502744
60,968478.5010062717,2915346593.468436,657547.7028780134,853.0887036438805,inf,1028.2971131035554,inf,523.0178385866171,968478.5010062717,inf,inf,inf,inf,inf,657547.7028780134,657547.7028780134
61,1007348.9889704153,8044832292.395804,739470.9681173196,505.645035863698,inf,1053.4307841007412,inf,639.5281462931367,1007348.9889704153,inf,inf,inf,inf,inf,739470.9681173196,739470.9681173196
62,1340353.685661062,7109430511.392503,735686.8897727364,967.0239265335135,inf,674.1460224859145,inf,846.7759648500779,1340353.685661062,inf,inf,inf,inf,inf,735686.8897727364,735686.8897727364
63,1049318.0886683988,7519499713.534,699776.0517220087,988.3390804278436,inf,1013.838522607519,inf,350.33327061459335,1049318.0886683988,inf,inf,inf,inf,inf,699776.0517220087,699776.0517220087
64,1264443.560403638,2893858972.145555,736550.4008464222,658.7007174878354,inf,109.23500394914495,inf,665.8136267219073,1264443.560403638,inf,inf,inf,inf,inf,736550.4008464222,736550.4008464222
65,1243399.0470025137,4688945280.989124,972071.6864651889,679.4046579569083,inf,925.7036484853567,inf,368.4348919997346,1243399.0470025137,inf,inf,inf,inf,inf,972071.6864651889,972071.6864651889
66,1085233.962656386,4214297038.402662,816729.704679001,691.560511935126,inf,549.8028503056165,inf,1027.5242505815945,1085233.962656386,inf,inf,inf,inf,inf,816729.704679001,816729.704679001
67,1163403.3985156768,5263976240.247979,699819.8449373014,627.0557444950117,inf,74.52997269934848,inf,693.1635326991867,1163403.3985156768,inf,inf,inf,inf,inf,699819.8449373014,699819.8449373014
68,1011291.3834785684,1948073839.7472155,735095.6789845873,615.2101668869177,inf,977.4129312842972,inf,828.6049793050477,1011291.3834785684,inf,inf,inf,inf,inf,735095.6789845873,735095.6789845873
69,1085632.875081607,1256660092.612929,622328.7513633827,357.6471080836545,inf,459.22938703648924,inf,811.5404348444827,1085632.875081607,inf,inf,inf,inf,inf,622328.7513633827,622328.7513633827
70,1087760.484693612,7099776140.011834,737873.7931037218,298.76100366656686,inf,377.4478001121857,inf,630.5588028699045,1087760.484693612,inf,inf,inf,inf,inf,737873.7931037218,737873.7931037218
71,1127055.434147021,4208510033.9367995,737983.530021327,674.4521651460068,inf,321.6244212213421,inf,377.477080075214,1127055.434147021,inf,inf,inf,inf,inf,737983.530021327,737983.530021327
72,1123474.6494257597,1683065513.450235,774448.8306868387,533.9498090227988,inf,449.0537261391022,inf,681.4740827810402,1123474.6494257597,inf,inf,inf,inf,inf,774448.8306868387,774448.8306868387
73,1342433.8846192094,5740943859.789807,739759.5908595402,170.29058607084136,inf,360.76321031818003,inf,166.02429019553796,1342433.8846192094,inf,inf,inf,inf,inf,739759.5908595402,739759.5908595402
74,1316986.0555846805,578635346.0865864,777354.3448302996,564.5835919551514,inf,742.2175948727499,inf,944.7070236285397,1316986.0555846805,inf,inf,inf,inf,inf,777354.3448302996,777354.3448302996
75,1377116.7445366753,4013646204.382065,738502.6633357904,592.6129503091443,inf,918.5682814568314,inf,617.828546143429,1377116.7445366753,inf,inf,inf,inf,inf,738502.6633357904,738502.6633357904
76,1088275.9339870925,2828303786.715438,852197.4803761677,615.4991721978852,inf,777.8523856008696,inf,836.7632593709352,1088275.9339870925,inf,inf,inf,inf,inf,852197.4803761677,852197.4803761677
77,1316845.318742212,5448729450.940963,779131.1319468502,768.2902099094741,inf,448.8081906235157,inf,41.303702665570555,1316845.318742212,inf,inf,inf,inf,inf,779131.1319468502,779131.1319468502
78,1085071.6500758105,1526296182.5840456,619748.3574188879,884.3805448758468,inf,842.4030545160421,inf,775.3460337912544,1085071.6500758105,inf,inf,inf,inf,inf,619748.3574188879,619748.3574188879
79,1128337.5885668278,8136599868.831444,699610.3481673057,845.9421324952925,inf,1002.5147992299192,inf,997.7061116075508,1128337.5885668278,inf,inf,inf,inf,inf,699610.3481673057,699610.3481673057
80,1128189.2776387397,997663984.5614874,661405.8871614642,473.78289371271507,inf,708.6298144962991,inf,443.58193133405086,1128189.2776387397,inf,inf,inf,inf,inf,661405.8871614642,661405.8871614642
81,971798.3090843629,2873194536.950106,813644.9900642753,708.0396582461757,inf,291.4191857984982,inf,944.5404480676218,971798.3090843629,inf,inf,inf,inf,inf,813644.9900642753,813644.9900642753
82,1046201.6009159897,3813123636.774715,736318.8875984768,931.0244251814298,inf,1074.9762830349023,inf,178.50901647734418,1046201.6009159897,inf,inf,inf,inf,inf,736318.8875984768,736318.8875984768
83,1084386.6821061492,2229984586.7981057,658847.0668689171,864.210923413327,inf,741.8223454098917,inf,534.852307768554,1084386.6821061492,inf,inf,inf,inf,inf,658847.0668689171,658847.0668689171
84,1336976.4951150739,5282246054.238903,739738.6357687364,337.71186782872286,inf,656.4390819479113,inf,843.3315510131856,1336976.4951150739,inf,inf,inf,inf,inf,739738.6357687364,739738.6357687364
85,1124326.57559771,2727193988.230936,622171.2063767131,790.3691520665606,inf,795.3954231619126,inf,4.656396729081887,1124326.57559771,inf,inf,inf,inf,inf,622171.2063767131,622171.2063767131
86,1177707.9975145604,482093990.0440912,623384.7190968657,768.8783570436816,inf,761.416473995137,inf,856.0059840292687,1177707.9975145604,inf,inf,inf,inf,inf,623384.7190968657,623384.7190968657
87,1049033.8558950198,4300555717.123592,738965.064511148,596.8929222702268,inf,13.275929045709855,inf,456.3022011754732,1049033.8558950198,inf,inf,inf,inf,inf,738965.064511148,738965.064511148
88,1128410.606502682,5266543158.647249,774676.8781352158,481.3484439707711,inf,326.63312874648165,inf,994.7088446267526,1128410.606502682,inf,inf,inf,inf,inf,774676.8781352158,774676.8781352158
89,1049293.9708257413,6167200803.8069315,697285.4674398288,43.301026767609194,inf,931.9055824239524,inf,241.71816759068014,1049293.9708257413,inf,inf,inf,inf,inf,697285.4674398288,697285.4674398288
90,1351231.739386992,2887687841.1029463,774623.8221495104,608.5334602002725,inf,1073.7020656671725,inf,63.882568788695714,1351231.739386992,inf,inf,inf,inf,inf,774623.8221495104,774623.8221495104
91,1208605.7664792172,3991746742.7128425,622910.4263056397,907.4894458150297,inf,146.39271106053192,inf,213.3027124223289,1208605.7664792172,inf,inf,inf,inf,inf,622910.4263056397,622910.4263056397
92,1007933.2503620377,1170159618.3874872,774829.1770729868,433.50755462954845,inf,581.428092386827,inf,255.76123008881743,1007933.2503620377,inf,inf,inf,inf,inf,774829.1770729868,774829.1770729868
93,1262944.5939388676,5019242561.887615,661433.8635101209,767.1087789458081,inf,299.4591944210831,inf,107.59872822361831,1262944.5939388676,inf,inf,inf,inf,inf,661433.8635101209,661433.8635101209
94,1246976.3309458704,308757756.7655946,544581.2441938749,1009.894288909734,inf,593.9583623458893,inf,315.8803170993464,1246976.3309458704,inf,inf,inf,inf,inf,544581.2441938749,544581.2441938749
95,971955.812525824,7346332133.103389,658274.0780427312,633.7708877445766,inf,598.8111860594014,inf,216.48602546954587,971955.812525824,inf,inf,inf,inf,inf,658274.0780427312,658274.0780427312
96,1084974.6034658682,5909509485.419378,735661.5112444437,803.187177280783,inf,864.5249951180398,inf,504.53015364697495,1084974.6034658682,inf,inf,inf,inf,inf,735661.5112444437,735661.5112444437
97,1124275.4584571274,685221835.952833,658248.0479440519,198.24359753970325,inf,815.5203817716404,inf,566.8828955569508,1124275.4584571274,inf,inf,inf,inf,inf,658248.0479440519,658248.0479440519
98,1269630.686479119,1249284015.9681766,739291.6060529121,624.8093404020449,inf,760.0834733352656,inf,105.8362148615592,1269630.686479119,inf,inf,inf,inf,inf,739291.6060529121,739291.6060529121
99,1294429.8250146194,8130947913.983501,662129.9447701743,1067.9790638409854,inf,493.720719081939,inf,99.40458897792263,1294429.8250146194,inf,inf,inf,inf,inf,662129.9447701743,662129.9447701743
100,1221303.6254101298,5322384655.675182,660243.5637059825,547.9561979063128,inf,928.1945028151432,inf,48.12407689741463,1221303.6254101298,inf,inf,inf,inf,inf,660243.5637059825,660243.5637059825
101,1088135.5146483034,3510880590.2547536,696503.8253523102,612.1354644304876,inf,691.726063968394,inf,32.212138729231384,1088135.5146483034,inf,inf,inf,inf,inf,696503.8253523102,696503.8253523102
102,1204269.940656111,4600173646.447971,774189.8429168874,961.3203231027189,inf,341.9914321318647,inf,183.86854587136995,1204269.940656111,inf,inf,inf,inf,inf,774189.8429168874,774189.8429168874
103,1011270.8632770064,4571769242.112588,700093.0198938579,526.6718372764161,inf,1053.4725585056672,inf,806.6817506546035,1011270.8632770064,inf,inf,inf,inf,inf,700093.0198938579,700093.0198938579
104,1266564.8503062197,1262199929.961211,658379.8386794074,958.9942341023734,inf,795.7108090847296,inf,636.2226810304287,1266564.8503062197,inf,inf,inf,inf,inf,658379.8386794074,658379.8386794074
105,968744.1725012076,906807047.6025839,812753.476190407,751.7650665799454,inf,870.5654007222356,inf,470.97590623852005,968744.1725012076,inf,inf,inf,inf,inf,812753.476190407,812753.476190407
106,968727.516271399,4780652667.35749,622657.9515231714,779.7535616234788,inf,650.0237352683773,inf,325.2288490157046,968727.516271399,inf,inf,inf,inf,inf,622657.9515231714,622657.9515231714
107,1010727.4251351493,550772016.4022033,777638.9401746332,998.5339001818686,inf,544.8103112119435,inf,90.24188689247829,1010727.4251351493,inf,inf,inf,inf,inf,777638.9401746332,777638.9401746332
108,1231218.0117466697,4390002541.629745,735134.6705438425,1067.9789947176237,inf,651.193897893996,inf,308.4760874437467,1231218.0117466697,inf,inf,inf,inf,inf,735134.6705438425,735134.6705438425
109,1129175.158631757,2306575291.9013243,855765.2412640846,1048.759897942033,inf,939.4170553735214,inf,183.44874512416627,1129175.158631757,inf,inf,inf,inf,inf,855765.2412640846,855765.2412640846
110,855478.0741314439,2178856650.764345,657340.3516600697,699.3072456492216,inf,69.41056070063355,inf,464.047479868953,855478.0741314439,inf,inf,inf,inf,inf,657340.3516600697,657340.3516600697
111,933516.1663044719,2126520926.4266849,812763.8803565982,104.33724045855155,inf,699.5028801212143,inf,335.6439240772098,933516.1663044719,inf,inf,inf,inf,inf,812763.8803565982,812763.8803565982
112,1046367.3533658885,7804749805.282321,623411.2911077373,851.2339395981558,inf,925.6706225128951,inf,338.22860801079895,1046367.3533658885,inf,inf,inf,inf,inf,623411.2911077373,623411.2911077373
113,929601.293166446,4230253196.171172,622346.6803468047,1048.5833153139918,inf,551.1452072875638,inf,1074.4620214498905,929601.293166446,inf,inf,inf,inf,inf,622346.6803468047,622346.6803468047
114,1375011.2658410515,1132794369.9394906,738501.2899579717,846.4972963627627,inf,223.06058548828256,inf,736.5673358044639,1375011.2658410515,inf,inf,inf,inf,inf,738501.2899579717,738501.2899579717
115,1085884.0177757356,4958572944.043834,622887.4642555668,1075.1826434163372,inf,758.6696085972414,inf,991.7154188722136,1085884.0177757356,inf,inf,inf,inf,inf,622887.4642555668,622887.4642555668
116,1050746.5274709004,724133002.2946677,583823.6827905655,609.962147420645,inf,946.9575716142002,inf,240.60909484732167,1050746.5274709004,inf,inf,inf,inf,inf,583823.6827905655,583823.6827905655
117,1049720.6186032782,2504570031.8110595,813588.9202494016,63.12161477851133,inf,548.7148998638966,inf,436.6181555570258,1049720.6186032782,inf,inf,inf,inf,inf,813588.9202494016,813588.9202494016
118,893857.5707794065,5301274649.242619,735780.7191242441,976.1794830940923,inf,948.2179113067236,inf,949.9127773123048,893857.5707794065,inf,inf,inf,inf,inf,735780.7191242441,735780.7191242441
119,1330581.8722232296,4262411328.1658983,701295.230436112,1008.9853273289268,inf,704.9404138142702,inf,717.60912058814,1330581.8722232296,inf,inf,inf,inf,inf,701295.230436112,701295.230436112
120,1008415.5770834284,3163211177.8761997,778248.5978962937,124.72893746913851,inf,259.71930890485163,inf,963.1462095842412,1008415.5770834284,inf,inf,inf,inf,inf,778248.5978962937,778248.5978962937
121,1250684.517504873,4652460245.107823,855328.2089043123,926.4934305796905,inf,674.212612355386,inf,71.85306196771973,1250684.517504873,inf,inf,inf,inf,inf,855328.2089043123,855328.2089043123
122,1085049.1499304646,2011269107.1511033,699531.9442770907,1041.7972733353604,inf,1057.1169359664896,inf,1059.9579925227222,1085049.1499304646,inf,inf,inf,inf,inf,699531.9442770907,699531.9442770907
123,971958.8257482561,3316750846.611982,855642.4204582855,1068.6781426169987,inf,434.3366810097905,inf,32.69596600924159,971958.8257482561,inf,inf,inf,inf,inf,855642.4204582855,855642.4204582855
124,933198.8494347654,5175461863.002869,736286.1205464432,1008.9053901718024,inf,65.46299120029538,inf,126.95511095733625,933198.8494347654,inf,inf,inf,inf,inf,736286.1205464432,736286.1205464432
125,1049977.7826207986,7921915659.237675,777913.201455798,983.1105568845429,inf,767.5135150596122,inf,294.9676729370901,1049977.7826207986,inf,inf,inf,inf,inf,777913.201455798,777913.201455798
126,1343131.8018774996,811937065.0995603,813381.635678592,1040.2261563636625,inf,1000.979560348952,inf,490.6675418033684,1343131.8018774996,inf,inf,inf,inf,inf,813381.635678592,813381.635678592
127,1264336.909780053,8096409716.410184,740350.7349526788,832.4431414182573,inf,914.3882353318272,inf,1055.9539941184266,1264336.909780053,inf,inf,inf,inf,inf,740350.7349526788,740350.7349526788
128,1172976.5292665854,1137027845.0107443,735241.9065890409,1040.3403545892188,inf,299.7461779936622,inf,979.7646607384053,1172976.5292665854,inf,inf,inf,inf,inf,735241.9065890409,735241.9065890409
129,1045150.221683219,1398110920.5203764,774962.7975209258,761.8413551997345,inf,5.031883899079315,inf,133.953529178259,1045150.221683219,inf,inf,inf,inf,inf,774962.7975209258,774962.7975209258
130,1048970.4104644235,2802176641.4544544,657911.8113366705,838.1823868512538,inf,692.9218332861346,inf,410.17561879588044,1048970.4104644235,inf,inf,inf,inf,inf,657911.8113366705,657911.8113366705
131,1163014.7090277479,2381159823.920322,662181.633862342,641.1353377049109,inf,165.39727418962937,inf,520.0377882105547,1163014.7090277479,inf,inf,inf,inf,inf,662181.633862342,662181.633862342
132,973548.4611343783,480818726.07193094,658230.7932925958,820.6268239867243,inf,1046.8009614588632,inf,718.2629361403058,973548.4611343783,inf,inf,inf,inf,inf,658230.7932925958,658230.7932925958
133,1084595.7912980292,77756316.7366053,697644.2450741642,1006.4622162849084,inf,914.3295538154287,inf,279.8831627903376,1084595.7912980292,inf,inf,inf,inf,inf,697644.2450741642,697644.2450741642
134,934295.4966080846,7115883657.164971,735926.5551794545,1003.4662820029964,inf,986.2965546976798,inf,379.0791185770229,934295.4966080846,inf,inf,inf,inf,inf,735926.5551794545,735926.5551794545
135,1126660.9971464192,2230084047.3276095,658060.6319470551,683.9697571793264,inf,616.2922180920357,inf,912.6880110086965,1126660.9971464192,inf,inf,inf,inf,inf,658060.6319470551,658060.6319470551
136,1127254.2325596444,1223796352.9612384,778055.4485992582,577.2168264560177,inf,861.4921240407912,inf,542.1286444371209,1127254.2325596444,inf,inf,inf,inf,inf,778055.4485992582,778055.4485992582
137,1379025.176183899,4833177923.3839035,813402.6173363823,884.9497795712796,inf,670.2081670207494,inf,830.3731915838514,1379025.176183899,inf,inf,inf,inf,inf,813402.6173363823,813402.6173363823
138,1162963.760316167,4673989106.762898,580207.2514626208,243.6498058636302,inf,1015.3469918232328,inf,854.0296818973286,1162963.760316167,inf,inf,inf,inf,inf,580207.2514626208,580207.2514626208
139,1006934.7106612544,1930931764.681342,700240.8029424893,926.1302908205207,inf,997.3568850466531,inf,1079.1053060623487,1006934.7106612544,inf,inf,inf,inf,inf,700240.8029424893,700240.8029424893
140,856011.543887757,5897484242.104087,619416.8788442811,726.7945991372776,inf,251.7753988006609,inf,612.167061010218,856011.543887757,inf,inf,inf,inf,inf,619416.8788442811,619416.8788442811
141,1008442.33686859,2752599503.9060817,778449.6291017454,1058.8280214072413,inf,716.5976811180537,inf,759.397382348465,1008442.33686859,inf,inf,inf,inf,inf,778449.6291017454,778449.6291017454
142,1367774.0004768665,852285054.6980176,739742.2050926838,637.7044387312047,inf,601.0859761306048,inf,13.375150642266833,1367774.0004768665,inf,inf,inf,inf,inf,739742.2050926838,739742.2050926838
143,1085059.9660955041,5164291299.806784,852525.5086489113,976.9618913414895,inf,657.0911424101593,inf,797.0001248269924,1085059.9660955041,inf,inf,inf,inf,inf,852525.5086489113,852525.5086489113
144,972473.4635431808,2436998080.932726,738569.3479359843,90.65537635785665,inf,231.54730054083328,inf,703.3692605093398,972473.4635431808,inf,inf,inf,inf,inf,738569.3479359843,738569.3479359843
145,1226050.6739416372,2347578948.879494,584014.7674559687,1003.2322397082432,inf,904.280402807814,inf,992.2637289826686,1226050.6739416372,inf,inf,inf,inf,inf,584014.7674559687,584014.7674559687
146,1088927.6219271119,1140456061.9218163,774727.2093376176,1027.3123647172197,inf,389.16533828726926,inf,53.033655232455565,1088927.6219271119,inf,inf,inf,inf,inf,774727.2093376176,774727.2093376176
147,1365981.8061474776,2084663896.8995388,622610.7984537646,880.9616831651131,inf,597.424287797562,inf,914.8263055265395,1365981.8061474776,inf,inf,inf,inf,inf,622610.7984537646,622610.7984537646
148,933064.0442686625,1618128155.7654612,852144.3197405725,720.9866671145339,inf,592.1319521914722,inf,68.53480615354232,933064.0442686625,inf,inf,inf,inf,inf,852144.3197405725,852144.3197405725
149,1308394.596468239,5382428951.203849,699418.4471756051,673.6036859415883,inf,906.3713405457636,inf,248.0501496466511,1308394.596468239,inf,inf,inf,inf,inf,699418.4471756051,699418.4471756051
150,1123730.6442580184,2750158059.9820366,618525.3544291429,934.1707250467689,inf,592.360405074746,inf,528.8920034597687,1123730.6442580184,inf,inf,inf,inf,inf,618525.3544291429,618525.3544291429
151,1045612.5543467982,6370895524.021671,700356.8974148491,149.15402327051672,inf,661.081747252435,inf,456.8981264437532,1045612.5543467982,inf,inf,inf,inf,inf,700356.8974148491,700356.8974148491
152,1123226.2708617907,4024271745.4451146,622061.8067770515,707.2218818720669,inf,976.4838807106678,inf,701.9576550241793,1123226.2708617907,inf,inf,inf,inf,inf,622061.8067770515,622061.8067770515
153,972148.7810314938,7194988994.060842,736072.604649143,577.9886286517524,inf,550.2125695657325,inf,81.49773650860236,972148.7810314938,inf,inf,inf,inf,inf,736072.604649143,736072.604649143
154,1203220.2433310805,1023871804.3649578,775330.970114434,768.2970186730236,inf,661.4692968881559,inf,441.82335876542146,1203220.2433310805,inf,inf,inf,inf,inf,775330.970114434,775330.970114434
155,933825.8028139813,4593042695.518229,700315.1574683206,873.4200824639396,inf,729.541826812014,inf,853.6715308452309,933825.8028139813,inf,inf,inf,inf,inf,700315.1574683206,700315.1574683206
156,1085706.6728049077,7122553171.777468,739802.3761836668,346.2350735143117,inf,251.4006577881936,inf,337.63380215446915,1085706.6728049077,inf,inf,inf,inf,inf,739802.3761836668,739802.3761836668
157,1124010.0193940706,1716960557.9030313,738905.0670789308,989.8954971347343,inf,748.8718157499393,inf,839.8610557693676,1124010.0193940706,inf,inf,inf,inf,inf,738905.0670789308,738905.0670789308
158,1090363.202879892,2668260769.8809624,697660.7017580369,677.6445256017687,inf,1051.2230486737785,inf,675.9064935162684,1090363.202879892,inf,inf,inf,inf,inf,697660.7017580369,697660.7017580369
159,972527.7547495329,7904201820.674849,816600.6922382688,82.92168633382994,inf,904.8809795298996,inf,929.4894756264944,972527.7547495329,inf,inf,inf,inf,inf,816600.6922382688,816600.6922382688
160,1007302.9575541453,5047476046.403654,700642.6243937874,835.6841385768216,inf,465.58969456963285,inf,161.78933275091225,1007302.9575541453,inf,inf,inf,inf,inf,700642.6243937874,700642.6243937874
161,932775.6696932588,838620134.1643653,699317.8597175174,653.0243661673012,inf,835.9256759570354,inf,544.6482115363244,932775.6696932588,inf,inf,inf,inf,inf,699317.8597175174,699317.8597175174
162,968735.0389993417,6685417562.742939,773128.0165994558,1012.6194051854488,inf,530.0369293373154,inf,693.8023243314262,968735.0389993417,inf,inf,inf,inf,inf,773128.0165994558,773128.0165994558
163,971631.0066521616,3727845263.8633823,623188.3254580052,1019.4807246593273,inf,173.02105479949478,inf,367.57946076350186,971631.0066521616,inf,inf,inf,inf,inf,623188.3254580052,623188.3254580052
164,1375399.465771068,2629924094.4180164,852267.6214009186,962.0696452359693,inf,1047.0220484594984,inf,327.0905554193655,1375399.465771068,inf,inf,inf,inf,inf,852267.6214009186,852267.6214009186
165,1371317.318422997,8029420939.295073,774454.5384553398,830.1346343557484,inf,749.2401336801597,inf,712.4383932627372,1371317.318422997,inf,inf,inf,inf,inf,774454.5384553398,774454.5384553398
166,1089714.6874353439,3128125510.005808,890463.3956717058,665.669533280909,inf,428.2667252981539,inf,919.8723497384306,1089714.6874353439,inf,inf,inf,inf,inf,890463.3956717058,890463.3956717058
167,1192959.141138252,6745069266.183265,740591.9367471325,1038.4790705284554,inf,955.4863586077486,inf,871.8667855861902,1192959.141138252,inf,inf,inf,inf,inf,740591.9367471325,740591.9367471325
168,1335865.0254279515,6521711889.497162,736106.0150184507,870.9146227022185,inf,704.8069281504993,inf,890.4577703622844,1335865.0254279515,inf,inf,inf,inf,inf,736106.0150184507,736106.0150184507
169,1048858.2705568015,1673789291.1510196,738953.4925716241,1062.3014819446325,inf,258.2015731520377,inf,769.6514471922845,1048858.2705568015,inf,inf,inf,inf,inf,738953.4925716241,738953.4925716241
170,1049896.1903429008,1161196619.6603017,658130.2047068411,594.0776154051894,inf,555.585768989214,inf,873.3269676886878,1049896.1903429008,inf,inf,inf,inf,inf,658130.2047068411,658130.2047068411
171,1085502.527735899,4962747502.5987625,854974.2379662385,169.02813011394178,inf,847.9447380091966,inf,766.6578163250871,1085502.527735899,inf,inf,inf,inf,inf,854974.2379662385,854974.2379662385
172,1046598.8281843455,2846531130.140519,696968.9290020664,635.097327512906,inf,113.03152601066537,inf,678.0330672561493,1046598.8281843455,inf,inf,inf,inf,inf,696968.9290020664,696968.9290020664
173,1089020.8011112008,5431886579.623861,930290.4167530342,630.2397191744349,inf,342.7990831954277,inf,938.7861949559706,1089020.8011112008,inf,inf,inf,inf,inf,930290.4167530342,930290.4167530342
174,1163630.9755601992,7264178596.187255,814085.8139204447,920.1709174517101,inf,1037.1949449354402,inf,530.3285368843988,1163630.9755601992,inf,inf,inf,inf,inf,814085.8139204447,814085.8139204447
175,1046871.5874305667,1430432019.614802,699817.5954703045,683.7711560391949,inf,525.278309240037,inf,987.2103647716706,1046871.5874305667,inf,inf,inf,inf,inf,699817.5954703045,699817.5954703045
176,933178.0048727703,7649782481.876232,657699.8015875568,242.51024116193153,inf,828.6041265705369,inf,495.8614317188173,933178.0048727703,inf,inf,inf,inf,inf,657699.8015875568,657699.8015875568
177,1350673.8258388143,6000593846.272624,778796.7060489142,642.6676412534975,inf,250.85912707365938,inf,495.67885367864466,1350673.8258388143,inf,inf,inf,inf,inf,778796.7060489142,778796.7060489142
178,1046812.5013530456,2183701728.6340833,739125.4717137114,637.116177849158,inf,710.7358581415414,inf,341.9697302268912,1046812.5013530456,inf,inf,inf,inf,inf,739125.4717137114,739125.4717137114
179,1127945.3007647973,4829266137.435367,775065.1710178283,30.61239206668056,inf,939.8091710760519,inf,285.3057837171648,1127945.3007647973,inf,inf,inf,inf,inf,775065.1710178283,775065.1710178283
180,1127645.042851593,4766146287.356857,696791.1361148028,279.9882799065785,inf,713.1123332169495,inf,82.24708864951471,1127645.042851593,inf,inf,inf,inf,inf,696791.1361148028,696791.1361148028
181,1123962.5450399271,2145258409.8972678,700434.0652478624,870.9630710873026,inf,62.65861565472559,inf,453.63635231824065,1123962.5450399271,inf,inf,inf,inf,inf,700434.0652478624,700434.0652478624
182,1049153.3795532584,4197604388.14357,778567.934676901,420.5448370758466,inf,908.6398973849485,inf,802.4980650112501,1049153.3795532584,inf,inf,inf,inf,inf,778567.934676901,778567.934676901
183,1007532.5751968324,8116155547.207398,659099.7260143561,571.1054721331769,inf,947.87006101214,inf,197.15034112514502,1007532.5751968324,inf,inf,inf,inf,inf,659099.7260143561,659099.7260143561
184,1088717.0506223047,3299273540.6997414,739505.3142285962,555.7519235206983,inf,966.2457463240378,inf,950.459274539171,1088717.0506223047,inf,inf,inf,inf,inf,739505.3142285962,739505.3142285962
185,1314335.4235589656,14078583.593580138,661873.7460166842,902.2006352599527,inf,739.0955529256374,inf,33.71825371919057,1314335.4235589656,inf,inf,inf,inf,inf,661873.7460166842,661873.7460166842
186,1124485.5192048892,2487516473.565585,583869.7960774121,1005.2815100820885,inf,848.0234804432318,inf,544.5870134395799,1124485.5192048892,inf,inf,inf,inf,inf,583869.7960774121,583869.7960774121
187,1214953.2059696694,6492090200.735856,735138.868599449,984.238551206688,inf,771.7230738937536,inf,946.9413694824739,1214953.2059696694,inf,inf,inf,inf,inf,735138.868599449,735138.868599449
188,1007671.196842428,6226980729.047456,700248.6707867938,616.2961609960066,inf,986.7191431364396,inf,57.529338248904644,1007671.196842428,inf,inf,inf,inf,inf,700248.6707867938,700248.6707867938
189,1221105.1462655044,674886148.4513258,774067.2647642391,727.1071758419387,inf,525.9796873124093,inf,327.2277888100869,1221105.1462655044,inf,inf,inf,inf,inf,774067.2647642391,774067.2647642391
190,1185990.294358047,976182.3290191087,776885.2951493597,782.8779459306371,inf,924.1410628510434,inf,618.7052693518572,976182.3290191087,inf,inf,inf,inf,inf,776885.2951493597,776885.2951493597
191,1010685.3647732759,3215601784.1933885,656970.0442452849,611.689518208894,inf,403.6949228738766,inf,377.56790771164964,1010685.3647732759,inf,inf,inf,inf,inf,656970.0442452849,656970.0442452849
192,1124308.8519862883,4660877904.995708,741084.9549240011,975.6138736266141,inf,142.4707205699361,inf,1042.1903094244667,1124308.8519862883,inf,inf,inf,inf,inf,741084.9549240011,741084.9549240011
193,1007639.4481045112,4985734823.599163,697564.3877578069,865.9112050667381,inf,347.91802480634766,inf,265.56302963053554,1007639.4481045112,inf,inf,inf,inf,inf,697564.3877578069,697564.3877578069
194,1297745.501073556,661520696.1441951,699311.3795422318,540.5907887796053,inf,60.421328144387836,inf,495.2487637211975,1297745.501073556,inf,inf,inf,inf,inf,699311.3795422318,699311.3795422318
195,1344521.6612807228,5779009097.193758,816447.7055931177,628.6620131768461,inf,1053.959547234988,inf,17.765827354500523,1344521.6612807228,inf,inf,inf,inf,inf,816447.7055931177,816447.7055931177
196,1320344.2549558436,3871115485.8729153,816114.2165204519,969.4705467821716,inf,615.9830377729279,inf,198.23120857636417,1320344.2549558436,inf,inf,inf,inf,inf,816114.2165204519,816114.2165204519
197,972040.9606806089,6316782429.289374,735832.0062580444,241.26502708082384,inf,791.7631709518748,inf,452.11611325281086,972040.9606806089,inf,inf,inf,inf,inf,735832.0062580444,735832.0062580444
198,1162792.7136924125,1618134319.4282832,778214.9670201376,805.6629994981258,inf,700.494821006739,inf,938.1691954904671,1162792.7136924125,inf,inf,inf,inf,inf,778214.9670201376,778214.9670201376
199,933472.2728214338,2044579318.181281,580717.3516394688,955.4579564071253,inf,307.2292750285225,inf,204.32965874839266,933472.2728214338,inf,inf,inf,inf,inf,580717.3516394688,580717.3516394688
200,1127053.242647555,3523104681.4789996,854521.7648155016,982.0878585573412,inf,510.4142231320971,inf,636.257643682658,1127053.242647555,inf,inf,inf,inf,inf,854521.7648155016,854521.7648155016
201,1049662.2183241611,769745620.8206064,777479.6975984199,576.0710949534101,inf,1050.8729410114654,inf,77.77424894601266,1049662.2183241611,inf,inf,inf,inf,inf,777479.6975984199,777479.6975984199
202,1325507.0190922956,131388927.217498,696689.5733121558,749.9940143564343,inf,301.85446295719646,inf,289.36466395430574,1325507.0190922956,inf,inf,inf,inf,inf,696689.5733121558,696689.5733121558
